No,Date,Type,Departure time,Travel time
273776,2006-11-16,пассажирский,06:22:00,03:55:00
084141,2007-11-16,товарный,21:15:00,21:11:00
820628,2008-04-30,товарный,05:40:00,19:49:00
904958,2005-11-18,товарный,14:59:00,20:07:00
775711,2014-10-24,товарный,22:32:00,12:15:00
202301,2014-08-06,пассажирский,08:56:00,19:58:00
847455,2013-02-16,скорый,21:08:00,23:44:00
484180,2017-03-18,пассажирский,17:53:00,14:03:00
499583,2009-01-07,товарный,15:35:00,16:52:00
643782,2024-11-09,пассажирский,06:42:00,01:00:00
203021,2019-02-03,товарный,08:45:00,00:05:00
517306,2004-07-14,скорый,19:55:00,15:13:00
498721,2002-06-20,скорый,18:14:00,17:09:00
469221,2018-06-15,скорый,12:01:00,09:19:00
754457,2004-07-27,скорый,17:04:00,17:16:00
281621,2017-04-28,скорый,19:27:00,22:33:00
535442,2014-08-04,пассажирский,05:26:00,12:29:00
320355,2011-11-19,пассажирский,01:26:00,21:21:00
146902,2005-12-19,скорый,10:34:00,20:31:00
382804,2023-05-06,скорый,21:23:00,07:45:00
498307,2009-03-19,пассажирский,17:10:00,15:54:00
451516,2013-07-27,скорый,03:25:00,17:34:00
608466,2004-04-01,скорый,17:49:00,18:07:00
551670,2018-08-18,товарный,12:11:00,03:32:00
949268,2007-12-09,скорый,01:28:00,22:52:00
110147,2009-01-22,товарный,13:37:00,05:39:00
422431,2020-05-15,скорый,11:58:00,23:41:00
727386,2017-09-05,пассажирский,13:18:00,10:54:00
357648,2014-03-21,скорый,22:05:00,01:08:00
921379,2021-05-15,скорый,04:52:00,17:37:00
025415,2006-10-16,пассажирский,14:20:00,00:56:00
979703,2019-07-14,пассажирский,18:35:00,17:22:00
725345,2004-08-02,скорый,22:28:00,12:19:00
492534,2020-03-11,скорый,21:58:00,08:01:00
770690,2024-03-29,скорый,07:13:00,00:30:00
225278,2002-05-06,скорый,01:09:00,18:09:00
961512,2018-11-25,товарный,17:43:00,00:42:00
331122,2012-06-14,пассажирский,06:27:00,23:49:00
890820,2019-09-05,пассажирский,20:10:00,01:19:00
055194,2011-10-28,скорый,06:29:00,16:45:00
410505,2005-05-21,товарный,15:04:00,18:24:00
963636,2021-01-05,пассажирский,02:50:00,04:37:00
685511,2019-04-14,товарный,12:19:00,09:17:00
821474,2022-06-17,скорый,05:05:00,01:06:00
832065,2005-04-29,скорый,02:52:00,00:38:00
266708,2003-01-21,пассажирский,00:47:00,14:56:00
335671,2023-10-10,товарный,13:09:00,18:04:00
495326,2013-03-14,скорый,01:04:00,07:09:00
636477,2001-06-25,товарный,09:59:00,07:40:00
175993,2016-09-15,скорый,07:54:00,02:41:00
543318,2020-02-15,пассажирский,22:59:00,19:49:00
095541,2006-04-17,скорый,00:28:00,13:42:00
878031,2006-06-15,пассажирский,19:47:00,11:47:00
475857,2002-02-06,пассажирский,01:28:00,15:12:00
825862,2000-12-05,скорый,19:55:00,05:32:00
501255,2022-11-27,пассажирский,11:52:00,10:25:00
858714,2003-11-22,скорый,08:08:00,10:16:00
002677,2016-12-12,товарный,21:31:00,08:00:00
054557,2007-03-23,товарный,02:11:00,18:27:00
424857,2022-10-18,скорый,21:18:00,12:42:00
071572,2012-12-04,пассажирский,08:04:00,15:49:00
121865,2014-09-30,пассажирский,20:23:00,10:51:00
175552,2021-03-24,пассажирский,21:57:00,07:39:00
454984,2014-08-31,пассажирский,09:38:00,11:40:00
572751,2007-12-31,скорый,00:42:00,10:22:00
321688,2020-09-07,товарный,14:58:00,06:24:00
442920,2018-03-12,товарный,22:04:00,14:14:00
973252,2024-03-31,товарный,11:42:00,15:39:00
365597,2007-07-22,товарный,17:43:00,13:39:00
391363,2012-08-08,скорый,15:09:00,15:33:00
767520,2015-08-31,товарный,04:06:00,11:17:00
217650,2011-06-20,скорый,15:07:00,07:38:00
471840,2020-08-07,товарный,23:57:00,04:27:00
635790,2022-01-10,скорый,10:04:00,18:23:00
837004,2012-10-10,пассажирский,06:02:00,01:07:00
865242,2024-05-18,товарный,05:14:00,07:56:00
457587,2015-02-13,пассажирский,13:47:00,23:01:00
200560,2014-08-03,пассажирский,01:02:00,23:19:00
942615,2004-09-10,скорый,07:57:00,17:30:00
881881,2019-08-18,скорый,06:01:00,04:44:00
105129,2008-12-04,товарный,02:13:00,07:05:00
113084,2004-10-08,товарный,11:31:00,07:16:00
917838,2020-04-22,пассажирский,18:45:00,16:30:00
097361,2007-04-28,скорый,18:41:00,12:13:00
307703,2005-11-17,скорый,02:41:00,10:47:00
376349,2022-01-14,скорый,06:55:00,20:26:00
360425,2000-03-25,пассажирский,01:17:00,07:10:00
309528,2014-05-02,товарный,10:04:00,00:43:00
119732,2002-06-20,пассажирский,13:01:00,17:55:00
265472,2013-12-24,пассажирский,22:17:00,12:00:00
907683,2005-03-15,скорый,01:33:00,17:49:00
997448,2008-12-25,пассажирский,08:25:00,03:31:00
361384,2023-11-11,товарный,08:51:00,08:00:00
674183,2024-11-06,товарный,19:24:00,22:52:00
500612,2003-01-26,товарный,19:53:00,00:37:00
316447,2018-04-23,скорый,17:54:00,22:13:00
463802,2005-12-04,пассажирский,21:27:00,07:57:00
790351,2014-01-24,товарный,19:09:00,12:54:00
836244,2016-09-17,товарный,05:26:00,20:58:00
023229,2013-02-11,товарный,04:12:00,19:47:00
791738,2022-06-19,пассажирский,03:39:00,01:36:00
927319,2006-03-30,пассажирский,17:14:00,23:13:00
120914,2019-09-24,скорый,21:08:00,04:06:00
481749,2014-03-10,пассажирский,06:39:00,08:05:00
088762,2014-09-28,пассажирский,06:30:00,02:34:00
803076,2011-09-07,товарный,21:27:00,09:16:00
169375,2011-04-08,пассажирский,14:44:00,09:09:00
689264,2022-01-04,пассажирский,19:30:00,23:29:00
552664,2024-06-03,пассажирский,22:02:00,11:26:00
989319,2014-01-04,пассажирский,22:57:00,05:46:00
877046,2011-11-08,товарный,04:14:00,07:59:00
386250,2004-12-14,товарный,15:17:00,14:45:00
704077,2006-03-15,пассажирский,05:15:00,22:08:00
304723,2012-01-30,товарный,17:14:00,12:56:00
976105,2010-02-24,пассажирский,04:59:00,21:00:00
396511,2010-12-13,скорый,04:47:00,23:13:00
660506,2009-06-07,товарный,21:49:00,04:54:00
584124,2020-02-03,пассажирский,18:33:00,13:58:00
418364,2010-03-23,пассажирский,09:54:00,07:36:00
185169,2020-08-11,товарный,13:20:00,16:52:00
808012,2006-02-17,товарный,21:43:00,11:31:00
114211,2012-10-07,скорый,16:22:00,16:40:00
730887,2014-05-15,скорый,07:00:00,09:45:00
233699,2009-08-07,товарный,13:15:00,17:04:00
364064,2018-05-29,товарный,13:11:00,21:54:00
148185,2020-11-17,скорый,20:23:00,09:18:00
777684,2001-01-30,товарный,19:26:00,07:38:00
642219,2008-02-14,пассажирский,15:22:00,05:06:00
496675,2002-02-13,товарный,18:45:00,13:30:00
416602,2010-01-24,пассажирский,07:16:00,14:56:00
722801,2003-02-27,пассажирский,17:11:00,20:07:00
895871,2013-08-28,товарный,14:08:00,11:34:00
523929,2008-10-07,товарный,17:15:00,11:41:00
656021,2015-08-17,скорый,16:40:00,23:35:00
614052,2017-04-05,товарный,20:17:00,02:42:00
622219,2019-03-09,товарный,09:43:00,20:31:00
177744,2019-05-08,скорый,02:11:00,22:55:00
537465,2006-10-01,товарный,15:15:00,14:16:00
371920,2024-03-11,пассажирский,19:38:00,01:37:00
832057,2003-08-14,пассажирский,06:17:00,00:31:00
123676,2023-09-22,товарный,02:26:00,02:08:00
287444,2020-04-23,товарный,06:22:00,18:06:00
805483,2000-09-08,пассажирский,05:20:00,01:14:00
986384,2017-04-27,товарный,11:03:00,09:44:00
310395,2004-08-23,скорый,21:19:00,06:10:00
951573,2014-10-28,скорый,02:04:00,09:47:00
330863,2024-03-30,товарный,02:14:00,17:46:00
268059,2010-11-30,пассажирский,08:12:00,23:26:00
618347,2024-10-24,товарный,18:47:00,21:26:00
672432,2020-07-29,пассажирский,23:30:00,12:28:00
099954,2001-09-25,товарный,08:59:00,00:34:00
727824,2000-02-17,скорый,07:40:00,10:13:00
906705,2004-06-24,пассажирский,11:32:00,06:07:00
158189,2021-02-19,товарный,12:38:00,07:14:00
306696,2006-03-07,пассажирский,19:14:00,18:34:00
410316,2021-05-17,пассажирский,16:18:00,12:40:00
727871,2014-06-17,товарный,03:43:00,20:37:00
615626,2019-01-13,скорый,07:49:00,18:47:00
459370,2000-03-22,товарный,00:08:00,20:43:00
559788,2018-07-16,товарный,04:32:00,23:41:00
671934,2004-08-03,пассажирский,06:55:00,19:00:00
130018,2000-09-11,скорый,23:56:00,19:19:00
314467,2023-04-21,скорый,09:30:00,18:49:00
701173,2001-05-06,скорый,14:45:00,15:17:00
481642,2007-09-10,скорый,22:47:00,06:43:00
015835,2000-07-03,скорый,14:42:00,04:08:00
672857,2015-08-27,скорый,17:45:00,01:54:00
989650,2018-02-15,скорый,18:18:00,09:45:00
439984,2024-03-06,скорый,17:48:00,17:06:00
383386,2004-04-09,пассажирский,11:56:00,09:39:00
743763,2013-03-24,скорый,01:22:00,12:17:00
079417,2007-07-08,пассажирский,09:58:00,19:56:00
912783,2011-07-27,пассажирский,00:23:00,14:11:00
908247,2002-04-01,товарный,11:45:00,14:08:00
626496,2020-03-06,скорый,06:33:00,13:40:00
530325,2008-11-23,скорый,16:48:00,13:45:00
004849,2008-09-30,товарный,23:02:00,03:51:00
132540,2015-12-19,товарный,02:19:00,21:58:00
832247,2010-01-06,скорый,04:58:00,09:02:00
459076,2002-04-25,товарный,21:40:00,03:22:00
198320,2010-03-01,пассажирский,18:34:00,03:24:00
352447,2009-02-06,скорый,08:17:00,10:41:00
995371,2012-07-01,товарный,05:49:00,23:23:00
300500,2002-10-05,товарный,09:43:00,18:40:00
404779,2019-04-23,товарный,17:27:00,12:53:00
007421,2023-06-25,товарный,13:07:00,09:17:00
159451,2008-12-03,пассажирский,10:23:00,07:47:00
926149,2008-12-30,пассажирский,21:14:00,14:51:00
059730,2022-12-23,товарный,04:12:00,09:31:00
038062,2007-12-18,пассажирский,10:23:00,06:49:00
969337,2011-08-04,пассажирский,06:18:00,05:30:00
139500,2001-03-04,товарный,01:06:00,20:44:00
527766,2023-05-22,товарный,06:51:00,23:36:00
381306,2010-04-21,пассажирский,06:57:00,11:14:00
071926,2022-12-15,товарный,04:36:00,10:10:00
132586,2016-01-09,товарный,08:52:00,12:23:00
211066,2011-05-11,скорый,01:09:00,03:10:00
114308,2013-06-04,товарный,07:30:00,07:15:00
414457,2018-02-03,пассажирский,16:07:00,02:48:00
165633,2010-12-16,товарный,10:20:00,12:20:00
697982,2020-10-26,товарный,13:40:00,01:36:00
769096,2015-09-12,скорый,04:06:00,21:32:00
559205,2001-01-09,товарный,07:29:00,18:05:00
491545,2018-10-15,скорый,18:52:00,17:22:00
151959,2003-04-06,товарный,14:35:00,08:26:00
534336,2020-09-05,товарный,15:55:00,18:37:00
409716,2016-03-24,скорый,09:01:00,23:37:00
652785,2021-10-09,товарный,22:22:00,17:46:00
578850,2016-07-10,товарный,11:00:00,22:08:00
454904,2022-08-30,скорый,16:04:00,18:24:00
609548,2021-04-03,товарный,11:14:00,17:46:00
105571,2023-07-19,товарный,06:10:00,04:43:00
503573,2006-05-21,пассажирский,21:51:00,16:50:00
589449,2004-06-14,пассажирский,23:30:00,12:36:00
067166,2024-06-06,скорый,00:19:00,14:54:00
995895,2015-10-17,товарный,04:13:00,13:53:00
954822,2000-02-22,товарный,09:36:00,10:15:00
936650,2023-07-13,товарный,19:44:00,21:15:00
016009,2005-10-15,пассажирский,17:34:00,12:19:00
842805,2015-05-06,пассажирский,15:55:00,03:46:00
509578,2016-02-17,скорый,17:15:00,05:11:00
358362,2020-06-11,скорый,16:09:00,18:22:00
309112,2016-08-09,товарный,02:25:00,19:55:00
650964,2006-07-03,скорый,00:44:00,18:45:00
736303,2010-05-01,скорый,02:43:00,14:26:00
498812,2017-12-19,пассажирский,23:17:00,03:27:00
934354,2004-04-09,товарный,10:45:00,07:38:00
235980,2013-09-07,скорый,02:46:00,02:15:00
955364,2002-06-03,пассажирский,16:19:00,02:26:00
810517,2019-07-14,скорый,20:37:00,23:57:00
296138,2022-12-31,товарный,03:30:00,15:51:00
566028,2015-10-23,товарный,16:21:00,10:15:00
134087,2022-01-17,пассажирский,15:58:00,15:18:00
819384,2012-05-01,товарный,22:26:00,15:52:00
120713,2010-01-14,скорый,09:43:00,23:14:00
167277,2006-03-23,скорый,04:35:00,21:21:00
283899,2009-06-15,скорый,19:38:00,11:44:00
657653,2010-10-31,товарный,00:56:00,04:04:00
170256,2000-05-19,товарный,20:29:00,18:24:00
866405,2012-09-09,товарный,06:36:00,07:02:00
973517,2007-07-13,товарный,01:23:00,11:09:00
275858,2024-01-06,скорый,03:51:00,11:46:00
167903,2015-07-27,товарный,20:32:00,16:20:00
732799,2009-04-27,товарный,10:31:00,11:09:00
864254,2013-11-24,товарный,11:34:00,08:33:00
479779,2018-10-08,скорый,21:19:00,23:02:00
255752,2004-01-20,пассажирский,14:20:00,22:36:00
251282,2002-08-06,товарный,09:14:00,03:14:00
108259,2023-04-23,пассажирский,05:31:00,21:59:00
031079,2006-10-13,пассажирский,12:01:00,08:53:00
454224,2017-03-10,скорый,06:00:00,16:51:00
874817,2004-08-21,скорый,20:43:00,22:17:00
915016,2014-07-27,пассажирский,17:45:00,14:28:00
922101,2017-08-02,товарный,13:55:00,07:59:00
238579,2010-02-01,товарный,13:53:00,09:36:00
535201,2018-09-14,товарный,16:03:00,11:13:00
422612,2012-10-08,скорый,06:36:00,14:52:00
800313,2013-11-12,скорый,20:02:00,13:24:00
190416,2017-11-25,скорый,02:22:00,02:55:00
049054,2013-06-08,товарный,18:59:00,22:56:00
676947,2014-08-18,скорый,10:48:00,00:43:00
727592,2000-04-17,товарный,23:15:00,12:21:00
038867,2003-04-11,скорый,17:33:00,16:30:00
301139,2013-03-30,товарный,18:23:00,12:57:00
301706,2024-01-01,товарный,10:12:00,08:49:00
195399,2011-04-11,пассажирский,10:08:00,06:56:00
956282,2009-05-20,скорый,09:17:00,09:13:00
292633,2014-10-20,скорый,10:11:00,09:34:00
833729,2022-02-04,пассажирский,02:47:00,21:51:00
869187,2019-07-18,скорый,17:31:00,03:40:00
894436,2011-05-22,скорый,09:05:00,11:29:00
324214,2004-03-16,скорый,03:49:00,16:14:00
835945,2017-02-21,скорый,07:55:00,20:56:00
676055,2015-01-30,товарный,00:43:00,00:34:00
897686,2004-10-02,пассажирский,21:02:00,23:34:00
692283,2023-02-17,скорый,13:49:00,21:25:00
688952,2010-08-03,товарный,15:49:00,15:05:00
768384,2024-05-17,пассажирский,16:00:00,09:29:00
662419,2017-12-29,пассажирский,18:57:00,01:00:00
004039,2019-01-27,пассажирский,21:14:00,12:32:00
839155,2006-01-29,товарный,12:33:00,07:03:00
723907,2006-04-20,товарный,18:05:00,23:42:00
880025,2016-01-14,пассажирский,16:21:00,15:09:00
875775,2015-08-02,пассажирский,20:29:00,03:51:00
254554,2016-02-29,товарный,18:54:00,02:49:00
789921,2009-08-31,товарный,22:54:00,00:19:00
555172,2023-02-16,пассажирский,14:07:00,05:09:00
352488,2007-03-13,пассажирский,12:32:00,17:04:00
809619,2001-06-21,товарный,19:00:00,00:04:00
845843,2000-08-01,скорый,03:39:00,14:17:00
487678,2006-12-25,пассажирский,22:02:00,16:39:00
922229,2006-05-19,скорый,22:09:00,04:05:00
324485,2013-11-29,пассажирский,04:01:00,10:24:00
076892,2018-11-01,пассажирский,23:01:00,15:16:00
167494,2020-10-09,пассажирский,14:51:00,19:56:00
117825,2007-09-04,пассажирский,01:32:00,02:09:00
577288,2006-02-19,товарный,22:25:00,18:41:00
485423,2002-08-01,скорый,09:47:00,02:35:00
033657,2001-06-03,скорый,02:59:00,02:48:00
211682,2014-09-28,скорый,13:06:00,02:03:00
335352,2015-08-27,пассажирский,05:57:00,07:28:00
462805,2000-12-31,товарный,17:22:00,19:12:00
296653,2021-04-30,пассажирский,21:53:00,14:54:00
658616,2012-04-18,скорый,15:26:00,13:45:00
116662,2018-04-19,товарный,06:30:00,20:55:00
952244,2002-07-23,товарный,02:59:00,09:32:00
556385,2022-05-24,пассажирский,01:11:00,14:33:00
076349,2011-11-30,товарный,09:57:00,21:21:00
359967,2024-12-07,товарный,10:28:00,02:55:00
282289,2024-11-08,скорый,18:58:00,09:49:00
427057,2023-09-18,пассажирский,17:57:00,04:26:00
859708,2019-05-17,товарный,03:38:00,01:40:00
489440,2009-08-13,скорый,07:40:00,05:05:00
146891,2009-11-20,товарный,17:56:00,03:36:00
970958,2003-01-05,пассажирский,17:15:00,08:12:00
522917,2004-04-13,товарный,02:02:00,14:05:00
832937,2018-12-31,скорый,07:15:00,12:21:00
650035,2021-10-13,скорый,23:08:00,22:27:00
562588,2012-10-20,скорый,05:03:00,23:31:00
546300,2022-10-08,скорый,08:07:00,23:46:00
664252,2013-03-05,скорый,10:05:00,17:06:00
634568,2011-08-18,скорый,15:31:00,19:19:00
816508,2005-12-06,скорый,14:47:00,14:33:00
507563,2000-12-28,скорый,05:02:00,04:10:00
286404,2010-09-06,пассажирский,01:58:00,15:14:00
845906,2007-11-09,скорый,16:49:00,18:33:00
604942,2006-01-30,скорый,21:39:00,03:13:00
059308,2006-10-19,пассажирский,01:06:00,09:59:00
233021,2002-01-05,пассажирский,22:34:00,06:32:00
720251,2000-07-30,товарный,02:51:00,17:33:00
371839,2013-12-30,товарный,14:51:00,04:07:00
760333,2004-02-24,товарный,02:57:00,22:41:00
905417,2011-10-26,товарный,19:16:00,02:28:00
646577,2000-02-18,товарный,06:28:00,03:31:00
819938,2002-02-21,скорый,23:54:00,20:10:00
007583,2016-12-14,товарный,09:53:00,15:52:00
661792,2000-04-22,товарный,12:05:00,10:35:00
577816,2014-12-16,товарный,21:18:00,02:43:00
850104,2022-06-21,скорый,05:37:00,05:43:00
201409,2003-10-06,скорый,19:01:00,10:11:00
972195,2016-02-01,пассажирский,17:06:00,05:50:00
411992,2017-04-04,пассажирский,15:05:00,10:22:00
368905,2010-07-14,товарный,02:09:00,15:02:00
108616,2009-12-27,пассажирский,07:10:00,19:21:00
060452,2007-04-17,пассажирский,18:23:00,03:13:00
754269,2020-05-12,скорый,00:55:00,08:16:00
315159,2024-12-22,пассажирский,18:26:00,15:30:00
495159,2022-05-20,скорый,21:18:00,14:44:00
519146,2003-02-27,скорый,01:17:00,17:10:00
533587,2022-07-14,товарный,00:04:00,22:52:00
461599,2003-07-16,скорый,06:12:00,00:38:00
995117,2013-10-30,скорый,20:08:00,11:47:00
866632,2015-11-22,пассажирский,10:28:00,04:10:00
223668,2008-07-03,пассажирский,10:13:00,05:26:00
384368,2014-11-29,скорый,06:07:00,03:48:00
398829,2024-05-11,товарный,13:20:00,08:07:00
727615,2013-07-21,скорый,05:43:00,05:14:00
910763,2020-09-15,пассажирский,14:40:00,00:12:00
884921,2002-06-03,скорый,07:51:00,05:18:00
618700,2011-10-14,скорый,01:52:00,23:42:00
820868,2022-03-24,скорый,09:50:00,19:52:00
227259,2019-09-16,пассажирский,01:58:00,08:09:00
741050,2003-05-05,товарный,15:14:00,10:17:00
643447,2018-06-03,товарный,03:41:00,04:12:00
163111,2016-03-28,скорый,21:00:00,09:04:00
489023,2003-03-01,товарный,21:29:00,04:21:00
867075,2009-02-07,скорый,11:49:00,07:38:00
753829,2015-05-18,товарный,10:35:00,01:04:00
926947,2007-11-23,товарный,21:13:00,01:26:00
454631,2006-04-12,пассажирский,11:56:00,07:36:00
298003,2002-07-15,скорый,06:10:00,08:28:00
034786,2004-02-27,скорый,03:07:00,05:07:00
936128,2019-09-24,скорый,11:07:00,22:25:00
529865,2003-11-15,скорый,14:13:00,13:58:00
947436,2003-04-13,пассажирский,19:01:00,18:40:00
844524,2002-10-10,скорый,03:19:00,05:13:00
891159,2004-06-24,скорый,19:43:00,02:22:00
770019,2015-03-23,скорый,01:04:00,06:17:00
626043,2018-02-17,пассажирский,02:45:00,07:34:00
093631,2007-11-07,пассажирский,02:40:00,06:41:00
354354,2010-06-08,пассажирский,15:19:00,13:44:00
353560,2018-10-21,пассажирский,01:03:00,00:07:00
293874,2006-01-16,пассажирский,00:16:00,06:33:00
977317,2010-09-01,пассажирский,17:46:00,12:14:00
226273,2009-01-14,товарный,07:07:00,11:37:00
813915,2023-10-18,скорый,04:32:00,15:39:00
504278,2010-11-28,товарный,04:56:00,07:50:00
019485,2017-06-28,скорый,08:27:00,12:27:00
661272,2015-03-07,товарный,19:44:00,21:28:00
959027,2004-10-18,товарный,03:02:00,02:10:00
959549,2021-06-08,товарный,22:00:00,18:56:00
219152,2018-11-26,товарный,15:34:00,07:50:00
631499,2024-12-20,пассажирский,16:17:00,14:41:00
842328,2009-01-26,пассажирский,07:33:00,20:16:00
260823,2022-07-05,скорый,13:09:00,05:19:00
134293,2023-10-23,пассажирский,14:06:00,23:11:00
107215,2003-02-19,скорый,14:57:00,19:26:00
414495,2011-04-13,скорый,14:33:00,08:25:00
734219,2012-01-22,скорый,19:40:00,01:40:00
746360,2014-06-25,скорый,10:41:00,23:14:00
864586,2000-02-05,товарный,11:12:00,15:55:00
492258,2019-11-01,товарный,10:36:00,09:33:00
639253,2008-08-20,товарный,12:03:00,14:59:00
774633,2023-07-25,товарный,21:31:00,21:18:00
954427,2003-08-28,товарный,23:23:00,03:32:00
067541,2003-11-30,товарный,16:48:00,08:58:00
289901,2015-05-27,скорый,09:46:00,21:18:00
023597,2002-01-07,товарный,16:53:00,23:42:00
934765,2014-06-18,скорый,19:44:00,10:40:00
333117,2012-12-11,пассажирский,09:10:00,23:54:00
711516,2019-04-04,пассажирский,11:45:00,03:46:00
836389,2013-04-21,скорый,05:59:00,01:16:00
485196,2004-01-15,пассажирский,05:33:00,09:40:00
879979,2008-05-20,товарный,07:56:00,19:56:00
819266,2014-10-13,пассажирский,17:45:00,12:32:00
412669,2006-02-05,скорый,20:29:00,05:33:00
745469,2011-11-05,скорый,18:18:00,21:08:00
030215,2009-04-14,скорый,10:20:00,11:44:00
954953,2010-09-30,товарный,18:20:00,19:26:00
977234,2000-01-06,скорый,13:13:00,17:38:00
316101,2012-10-25,скорый,11:30:00,17:35:00
259642,2015-11-10,скорый,06:26:00,02:47:00
056986,2001-01-30,пассажирский,11:13:00,23:41:00
136942,2020-09-19,товарный,18:10:00,17:25:00
663698,2005-02-13,пассажирский,19:48:00,12:51:00
568441,2007-01-07,скорый,12:20:00,19:05:00
255064,2001-01-23,товарный,07:11:00,15:09:00
790330,2017-07-02,скорый,17:07:00,01:47:00
569320,2006-07-15,товарный,04:44:00,15:36:00
191047,2000-07-28,пассажирский,08:38:00,02:20:00
350618,2003-08-14,пассажирский,12:29:00,10:44:00
591663,2016-10-23,скорый,20:10:00,01:21:00
721486,2005-11-15,скорый,02:43:00,01:31:00
235680,2000-05-23,скорый,08:16:00,06:11:00
075709,2001-01-31,товарный,02:31:00,00:06:00
126434,2003-09-16,пассажирский,00:11:00,22:26:00
384881,2002-06-04,пассажирский,21:30:00,21:36:00
746133,2021-11-23,пассажирский,05:19:00,01:39:00
799286,2019-10-18,товарный,00:35:00,14:26:00
582684,2004-10-25,товарный,06:52:00,06:17:00
081770,2014-10-21,скорый,03:30:00,16:53:00
989103,2008-03-07,пассажирский,23:06:00,15:58:00
838037,2023-07-31,скорый,01:39:00,17:29:00
969691,2003-11-21,скорый,17:59:00,06:27:00
957174,2021-06-19,скорый,06:38:00,09:51:00
160142,2004-11-03,пассажирский,09:51:00,20:37:00
915679,2020-12-24,пассажирский,23:21:00,20:47:00
926042,2017-10-24,скорый,05:34:00,09:49:00
003691,2002-04-24,скорый,11:07:00,13:33:00
353762,2023-05-03,скорый,18:25:00,23:30:00
791215,2005-10-11,товарный,00:14:00,12:41:00
509929,2001-09-16,товарный,15:31:00,12:33:00
961024,2005-10-21,пассажирский,01:17:00,01:49:00
978684,2002-05-16,пассажирский,18:01:00,18:43:00
024821,2018-08-17,товарный,18:58:00,18:17:00
307168,2006-03-30,пассажирский,21:44:00,09:12:00
446834,2024-09-22,скорый,19:42:00,08:19:00
802219,2009-03-05,пассажирский,18:24:00,05:11:00
227587,2016-05-25,товарный,20:59:00,07:42:00
253368,2021-04-01,скорый,00:24:00,02:06:00
427250,2000-03-16,скорый,01:38:00,05:36:00
733588,2022-03-20,пассажирский,08:56:00,10:15:00
066608,2005-04-15,скорый,02:51:00,05:20:00
315446,2008-10-16,товарный,04:57:00,01:42:00
943943,2018-05-03,товарный,16:53:00,18:37:00
023460,2003-04-17,товарный,12:17:00,03:30:00
974763,2011-07-10,скорый,12:25:00,12:33:00
763415,2008-06-29,скорый,08:33:00,14:05:00
659341,2023-09-23,товарный,11:32:00,11:05:00
636525,2022-07-12,скорый,03:09:00,00:07:00
296111,2000-01-18,товарный,11:11:00,15:08:00
409910,2011-12-14,товарный,10:49:00,15:52:00
321865,2012-04-06,товарный,09:37:00,18:22:00
577913,2020-06-13,пассажирский,04:41:00,04:45:00
350835,2009-12-08,скорый,19:56:00,21:14:00
349372,2023-03-13,товарный,11:10:00,10:57:00
891892,2020-03-29,товарный,17:54:00,03:10:00
504712,2013-07-07,товарный,20:01:00,22:12:00
510815,2016-12-25,пассажирский,16:53:00,12:49:00
422017,2002-01-30,товарный,01:39:00,15:54:00
753908,2015-08-07,скорый,08:03:00,11:01:00
221268,2004-02-26,скорый,17:27:00,18:57:00
338709,2006-01-26,пассажирский,01:49:00,04:22:00
625576,2014-09-01,пассажирский,15:15:00,01:09:00
283046,2010-04-07,товарный,04:00:00,01:23:00
218541,2023-01-12,пассажирский,05:07:00,09:38:00
791084,2006-09-28,пассажирский,07:22:00,21:33:00
177933,2000-03-28,скорый,17:53:00,20:59:00
772653,2015-07-25,скорый,20:42:00,20:20:00
404923,2001-03-15,товарный,15:47:00,06:56:00
648458,2003-06-20,товарный,16:28:00,10:40:00
098323,2018-08-13,пассажирский,03:52:00,03:10:00
248808,2012-07-06,пассажирский,09:34:00,07:17:00
301722,2003-03-30,товарный,15:19:00,17:06:00
231740,2000-01-15,товарный,14:40:00,14:31:00
875261,2004-06-24,пассажирский,05:31:00,08:23:00
213837,2011-04-03,пассажирский,11:51:00,09:23:00
092124,2022-08-10,товарный,23:49:00,16:37:00
706866,2003-03-20,пассажирский,17:18:00,18:33:00
182732,2012-04-04,пассажирский,16:09:00,01:57:00
192969,2022-01-28,пассажирский,04:58:00,03:18:00
136842,2018-08-12,пассажирский,23:05:00,11:57:00
889936,2003-03-02,пассажирский,21:32:00,19:11:00
391574,2009-06-14,товарный,12:42:00,21:22:00
969657,2000-12-17,товарный,06:16:00,20:14:00
131069,2009-10-03,пассажирский,18:23:00,16:22:00
842764,2024-01-15,товарный,22:48:00,14:12:00
145894,2000-12-16,пассажирский,17:03:00,00:24:00
425155,2014-02-03,товарный,11:53:00,01:58:00
278696,2020-07-22,товарный,13:44:00,10:39:00
205707,2003-03-10,товарный,00:02:00,23:06:00
274969,2011-10-18,товарный,12:57:00,10:48:00
137316,2002-07-27,товарный,05:43:00,16:27:00
762077,2012-10-04,скорый,17:54:00,20:57:00
685268,2021-12-21,товарный,02:17:00,15:54:00
091663,2019-11-03,пассажирский,06:03:00,18:16:00
832962,2012-05-15,пассажирский,17:09:00,06:10:00
422375,2002-12-13,пассажирский,23:09:00,12:00:00
907535,2011-07-12,скорый,02:35:00,00:04:00
149356,2008-08-22,скорый,00:29:00,03:26:00
806089,2018-09-07,товарный,21:49:00,19:47:00
022627,2013-03-23,пассажирский,07:32:00,11:23:00
047788,2001-04-15,товарный,18:18:00,18:12:00
636311,2005-08-17,товарный,12:12:00,20:32:00
630728,2004-12-24,скорый,18:26:00,08:40:00
