No,Date,Type,Departure time,Travel time
105342,2010-12-25,товарный,10:37:00,10:35:00
495825,2008-04-17,товарный,01:02:00,17:47:00
588319,2024-10-14,пассажирский,22:21:00,07:50:00
096458,2003-08-12,скорый,10:41:00,11:02:00
923793,2002-08-03,скорый,06:25:00,21:47:00
145476,2023-06-10,товарный,00:05:00,12:04:00
616291,2018-04-28,скорый,02:23:00,17:09:00
631819,2017-06-22,товарный,19:15:00,05:25:00
155056,2008-10-12,скорый,14:37:00,12:09:00
060998,2017-04-05,скорый,17:46:00,17:09:00
320008,2004-11-24,скорый,11:58:00,21:58:00
555272,2021-09-21,пассажирский,11:06:00,21:00:00
349324,2009-04-01,пассажирский,06:04:00,19:32:00
828097,2012-11-16,пассажирский,09:38:00,13:16:00
921103,2007-01-21,товарный,00:25:00,18:19:00
531827,2007-12-03,товарный,09:53:00,18:13:00
084806,2017-03-18,пассажирский,00:15:00,05:39:00
380365,2016-12-16,пассажирский,22:04:00,07:54:00
922861,2009-01-27,пассажирский,04:08:00,17:43:00
705064,2020-07-10,товарный,04:39:00,18:51:00
167988,2010-08-09,скорый,13:54:00,19:55:00
195163,2010-10-10,скорый,03:25:00,12:50:00
570450,2016-04-22,пассажирский,16:51:00,22:11:00
017392,2003-01-15,пассажирский,04:37:00,21:02:00
061324,2013-10-13,товарный,20:03:00,12:35:00
544835,2005-11-12,пассажирский,02:36:00,10:12:00
875974,2004-12-03,пассажирский,09:02:00,13:15:00
332054,2018-03-28,скорый,20:17:00,06:50:00
068390,2003-04-18,товарный,15:26:00,21:08:00
649096,2005-11-25,пассажирский,18:11:00,13:14:00
138507,2012-02-26,пассажирский,01:07:00,14:42:00
217143,2008-07-24,скорый,01:26:00,17:38:00
414666,2020-06-15,скорый,12:02:00,18:39:00
022780,2024-10-10,скорый,14:18:00,04:51:00
410169,2011-04-18,скорый,05:01:00,21:39:00
408646,2012-01-10,скорый,17:44:00,17:26:00
328260,2008-08-27,пассажирский,10:04:00,19:11:00
729695,2006-11-29,товарный,23:38:00,17:56:00
628748,2001-12-26,пассажирский,06:06:00,09:57:00
272257,2013-12-27,пассажирский,17:10:00,07:41:00
596130,2006-07-07,скорый,19:12:00,22:20:00
228515,2011-09-15,пассажирский,15:52:00,04:57:00
731655,2000-08-07,пассажирский,00:34:00,08:37:00
405754,2018-02-11,скорый,14:43:00,16:23:00
427695,2001-04-25,скорый,15:18:00,00:46:00
784301,2001-02-05,скорый,01:22:00,02:41:00
581294,2006-10-09,пассажирский,03:09:00,19:20:00
445633,2023-10-20,скорый,07:09:00,02:42:00
463147,2009-12-21,пассажирский,02:51:00,22:14:00
169200,2017-08-02,скорый,18:23:00,01:41:00
616073,2004-07-21,товарный,01:19:00,15:05:00
050585,2023-01-01,пассажирский,07:40:00,09:17:00
205509,2022-04-29,пассажирский,03:46:00,00:25:00
536139,2019-08-20,товарный,00:20:00,16:40:00
127242,2010-02-07,товарный,01:59:00,08:11:00
501424,2008-02-29,пассажирский,14:53:00,05:13:00
491898,2007-11-15,скорый,20:03:00,06:31:00
010573,2022-07-26,скорый,10:03:00,08:10:00
798061,2019-06-02,пассажирский,06:34:00,00:32:00
323374,2000-11-05,пассажирский,20:59:00,09:25:00
022727,2004-04-19,скорый,15:17:00,19:07:00
109335,2011-02-08,скорый,22:57:00,21:43:00
897531,2013-10-07,товарный,19:55:00,20:16:00
872349,2022-04-27,скорый,00:28:00,09:30:00
045117,2017-04-05,товарный,17:18:00,23:18:00
247235,2007-06-21,товарный,18:59:00,13:27:00
846964,2022-08-15,пассажирский,14:40:00,05:13:00
401010,2021-07-05,товарный,14:01:00,11:56:00
249689,2002-09-08,скорый,00:27:00,17:02:00
426948,2016-01-23,пассажирский,00:16:00,16:56:00
466389,2021-06-23,пассажирский,07:46:00,23:00:00
926993,2017-09-24,товарный,20:50:00,15:05:00
878512,2021-07-04,товарный,07:13:00,16:49:00
730928,2024-05-14,скорый,14:55:00,20:59:00
798167,2016-09-15,пассажирский,08:31:00,08:43:00
184543,2001-08-23,пассажирский,23:35:00,05:11:00
021649,2015-06-13,товарный,07:06:00,11:43:00
892302,2014-10-10,скорый,12:26:00,21:45:00
408170,2001-12-01,пассажирский,02:33:00,04:21:00
962380,2003-12-26,пассажирский,22:01:00,16:22:00
107876,2013-10-16,пассажирский,17:50:00,23:50:00
641519,2003-01-03,пассажирский,13:25:00,21:41:00
564742,2000-07-01,скорый,14:16:00,23:37:00
578601,2011-05-17,скорый,02:24:00,03:27:00
769247,2018-12-10,пассажирский,16:42:00,20:26:00
840745,2024-06-15,скорый,15:55:00,02:09:00
958376,2017-02-01,скорый,06:57:00,01:17:00
519471,2006-01-20,пассажирский,10:23:00,20:23:00
974008,2012-07-24,товарный,14:57:00,06:09:00
279387,2010-03-09,скорый,05:24:00,15:22:00
087039,2014-07-05,товарный,14:31:00,22:25:00
163139,2012-11-23,пассажирский,17:32:00,13:22:00
791136,2008-12-25,пассажирский,11:01:00,06:21:00
400137,2020-05-09,пассажирский,14:53:00,09:35:00
456868,2006-01-30,скорый,08:35:00,07:02:00
600338,2021-07-17,товарный,02:48:00,07:57:00
594901,2008-10-04,скорый,14:29:00,07:19:00
595336,2019-12-31,пассажирский,06:07:00,10:46:00
755221,2015-06-24,скорый,01:58:00,07:19:00
782444,2011-04-29,пассажирский,15:34:00,16:29:00
409534,2024-04-25,скорый,05:50:00,21:55:00
339002,2014-03-07,пассажирский,13:16:00,18:27:00
545787,2004-08-17,товарный,09:34:00,01:40:00
175010,2024-01-24,товарный,22:03:00,10:52:00
493975,2009-03-21,скорый,10:58:00,18:05:00
814637,2011-07-17,пассажирский,04:08:00,09:38:00
935852,2021-02-09,скорый,09:27:00,00:51:00
502715,2019-10-30,скорый,13:26:00,20:19:00
364130,2019-06-05,товарный,04:16:00,22:23:00
927978,2005-04-20,товарный,00:09:00,18:02:00
380004,2007-06-16,скорый,21:59:00,02:32:00
758537,2022-02-02,пассажирский,10:54:00,14:39:00
868512,2010-06-05,товарный,11:57:00,11:55:00
431620,2018-05-29,товарный,17:13:00,22:24:00
150143,2020-06-12,скорый,21:56:00,03:49:00
821528,2005-02-07,товарный,21:07:00,02:56:00
860337,2012-11-04,пассажирский,10:06:00,22:52:00
523624,2003-05-05,пассажирский,16:50:00,19:13:00
916373,2010-02-04,пассажирский,08:02:00,20:08:00
552632,2020-08-01,товарный,06:17:00,01:58:00
390846,2006-07-27,товарный,07:59:00,03:29:00
604346,2019-12-26,товарный,10:59:00,04:59:00
931949,2016-02-08,пассажирский,19:23:00,17:43:00
279631,2021-07-10,пассажирский,06:53:00,20:23:00
069517,2024-11-09,товарный,18:07:00,05:32:00
294835,2001-03-22,пассажирский,08:39:00,07:26:00
820329,2017-11-10,пассажирский,08:13:00,05:59:00
437567,2003-06-09,товарный,16:39:00,17:04:00
328497,2009-12-11,товарный,12:30:00,12:15:00
134158,2011-02-18,пассажирский,02:44:00,03:08:00
500230,2005-08-19,скорый,13:25:00,03:07:00
776295,2000-10-28,пассажирский,09:59:00,12:16:00
954882,2016-07-01,скорый,03:31:00,02:43:00
079474,2012-01-17,пассажирский,04:50:00,01:48:00
068370,2020-06-02,скорый,12:03:00,19:50:00
776464,2014-12-06,товарный,13:25:00,13:21:00
762431,2008-09-18,товарный,02:19:00,23:30:00
191193,2015-02-05,скорый,13:51:00,23:31:00
791801,2024-09-05,скорый,23:50:00,03:40:00
974919,2018-01-13,пассажирский,12:24:00,08:01:00
233479,2015-07-10,скорый,19:17:00,18:23:00
580786,2021-08-12,товарный,19:48:00,16:16:00
479063,2009-03-29,скорый,09:47:00,12:01:00
536701,2012-03-25,пассажирский,19:29:00,00:18:00
363501,2021-07-29,скорый,10:24:00,19:08:00
354673,2024-09-28,товарный,15:26:00,10:46:00
710525,2011-08-14,скорый,04:46:00,12:00:00
581885,2005-05-28,пассажирский,21:42:00,16:03:00
159707,2001-09-16,скорый,23:57:00,11:50:00
924248,2000-02-07,товарный,03:20:00,23:21:00
957919,2015-10-09,пассажирский,07:16:00,02:06:00
900423,2005-07-13,товарный,00:44:00,15:53:00
738008,2004-12-14,скорый,09:08:00,06:11:00
756216,2020-05-11,скорый,09:36:00,14:27:00
445155,2023-11-25,скорый,15:37:00,14:15:00
158328,2016-01-15,скорый,16:01:00,16:50:00
010018,2022-03-22,товарный,13:58:00,08:12:00
415040,2002-04-12,товарный,00:33:00,00:32:00
949406,2024-01-08,пассажирский,11:31:00,10:46:00
602755,2016-07-26,скорый,08:35:00,07:23:00
552124,2021-05-07,пассажирский,04:49:00,22:54:00
997143,2011-04-19,скорый,21:40:00,11:50:00
515998,2020-09-08,скорый,08:38:00,20:09:00
137474,2006-07-09,товарный,05:48:00,12:34:00
628950,2016-06-17,пассажирский,01:26:00,21:16:00
979170,2018-11-14,товарный,12:15:00,09:06:00
051707,2005-09-28,скорый,09:11:00,16:59:00
355754,2019-08-03,скорый,09:20:00,19:45:00
836233,2007-12-25,товарный,11:47:00,15:02:00
950881,2004-04-17,скорый,02:10:00,17:50:00
623519,2024-11-13,скорый,13:06:00,22:20:00
800857,2020-11-28,товарный,06:58:00,21:46:00
144878,2004-02-24,товарный,13:46:00,11:38:00
715542,2020-01-10,пассажирский,13:59:00,22:22:00
521349,2005-04-25,товарный,01:29:00,07:43:00
210908,2000-05-03,пассажирский,07:50:00,02:25:00
224973,2016-12-09,товарный,21:47:00,01:39:00
160588,2001-03-28,пассажирский,06:10:00,16:39:00
414627,2001-09-14,пассажирский,14:36:00,17:57:00
927767,2021-07-08,скорый,21:33:00,13:20:00
799926,2004-04-21,скорый,18:58:00,11:49:00
842559,2019-12-07,пассажирский,02:25:00,13:10:00
811659,2012-02-28,товарный,08:24:00,16:13:00
591838,2000-07-03,пассажирский,07:17:00,16:55:00
107002,2011-12-19,пассажирский,03:34:00,16:15:00
865019,2011-05-04,пассажирский,08:24:00,22:25:00
438954,2019-05-05,пассажирский,22:30:00,19:34:00
781840,2001-05-12,товарный,14:14:00,11:47:00
020233,2002-01-29,скорый,00:32:00,06:14:00
739437,2020-01-26,товарный,04:11:00,14:02:00
601153,2009-11-17,пассажирский,02:55:00,13:15:00
611985,2019-10-23,пассажирский,04:15:00,03:39:00
473285,2004-05-25,товарный,02:59:00,03:29:00
478379,2022-10-28,скорый,12:26:00,09:13:00
344942,2007-10-04,товарный,05:49:00,15:39:00
403020,2021-11-28,товарный,09:59:00,03:05:00
463429,2004-05-16,скорый,16:59:00,22:49:00
223633,2008-05-12,скорый,15:55:00,22:05:00
149972,2014-05-18,пассажирский,02:50:00,01:42:00
505844,2001-08-24,пассажирский,21:57:00,03:31:00
668632,2014-07-09,товарный,07:43:00,12:36:00
589442,2005-04-29,скорый,16:42:00,04:08:00
716904,2018-05-18,пассажирский,06:51:00,12:13:00
433195,2018-10-08,пассажирский,02:30:00,16:43:00
516618,2022-01-20,товарный,22:28:00,14:03:00
355583,2019-08-25,товарный,09:14:00,02:02:00
317361,2005-01-08,пассажирский,19:25:00,10:23:00
118272,2010-05-29,пассажирский,14:59:00,12:10:00
159567,2022-11-19,пассажирский,17:32:00,08:15:00
770850,2024-04-25,скорый,00:04:00,11:58:00
930229,2016-05-22,скорый,05:39:00,10:37:00
250403,2020-04-03,товарный,02:13:00,01:11:00
769187,2014-08-06,пассажирский,22:22:00,13:54:00
960190,2019-11-01,скорый,10:53:00,21:50:00
960082,2013-11-02,пассажирский,06:49:00,17:40:00
811317,2008-03-03,скорый,06:56:00,05:38:00
520196,2002-06-22,скорый,19:17:00,01:50:00
938599,2019-01-04,скорый,20:28:00,03:49:00
193231,2001-03-12,скорый,09:43:00,06:37:00
826726,2012-08-05,пассажирский,00:08:00,21:42:00
133777,2022-10-17,товарный,03:37:00,14:33:00
273615,2010-07-14,пассажирский,08:41:00,17:13:00
152242,2010-02-08,скорый,11:58:00,16:07:00
985693,2018-09-15,пассажирский,19:46:00,10:02:00
729508,2021-01-13,пассажирский,04:06:00,18:14:00
002856,2018-04-27,пассажирский,08:34:00,06:57:00
327939,2004-05-28,скорый,21:22:00,04:41:00
977202,2018-09-13,товарный,18:25:00,23:52:00
939710,2022-06-05,пассажирский,11:19:00,02:08:00
146196,2000-12-15,пассажирский,00:39:00,08:56:00
539180,2024-05-10,пассажирский,11:51:00,04:47:00
942196,2024-07-07,скорый,16:52:00,17:48:00
125000,2008-04-18,скорый,09:54:00,14:24:00
692466,2008-12-23,пассажирский,05:51:00,12:56:00
994024,2012-07-04,товарный,10:13:00,07:30:00
384263,2021-10-15,скорый,16:06:00,11:54:00
399350,2012-12-31,товарный,18:11:00,16:46:00
253044,2004-12-15,скорый,05:43:00,03:10:00
955704,2020-08-13,пассажирский,17:18:00,08:16:00
287653,2024-06-30,пассажирский,19:10:00,13:51:00
915601,2006-03-18,скорый,06:43:00,21:47:00
993362,2018-12-27,скорый,19:12:00,16:03:00
561725,2019-01-05,товарный,17:42:00,20:36:00
383604,2024-04-04,товарный,07:52:00,05:16:00
594390,2022-03-02,товарный,08:31:00,23:45:00
653505,2011-05-05,товарный,23:23:00,21:46:00
556223,2024-08-21,пассажирский,18:42:00,18:38:00
242316,2017-11-27,пассажирский,16:20:00,12:57:00
704802,2018-10-03,товарный,19:55:00,03:57:00
578934,2024-11-27,товарный,17:20:00,12:32:00
340003,2011-11-27,товарный,06:24:00,22:53:00
241845,2017-08-21,товарный,01:15:00,01:57:00
631862,2018-04-08,товарный,00:55:00,19:14:00
698828,2014-06-27,скорый,12:22:00,19:59:00
069254,2013-12-30,скорый,04:45:00,00:05:00
001098,2015-11-05,скорый,20:49:00,07:20:00
137491,2008-07-31,скорый,03:34:00,05:07:00
817930,2003-10-17,товарный,15:02:00,16:55:00
984676,2007-10-19,пассажирский,20:24:00,16:25:00
289997,2008-10-15,товарный,02:58:00,12:37:00
100048,2014-11-21,скорый,21:15:00,23:37:00
297429,2000-02-06,товарный,01:53:00,09:22:00
922264,2024-03-04,товарный,02:37:00,15:40:00
103481,2008-02-21,скорый,04:28:00,02:52:00
302628,2024-09-14,товарный,17:43:00,23:32:00
256342,2006-10-24,скорый,22:52:00,22:58:00
673551,2022-12-29,скорый,22:02:00,13:32:00
625015,2002-01-05,скорый,01:29:00,05:08:00
058130,2016-04-08,пассажирский,00:36:00,23:47:00
748985,2021-09-13,товарный,10:15:00,01:44:00
219998,2005-12-26,пассажирский,17:19:00,05:01:00
868285,2018-12-17,скорый,15:32:00,16:18:00
005754,2006-03-22,пассажирский,12:34:00,20:04:00
542568,2021-06-06,товарный,14:00:00,02:59:00
986764,2013-04-09,скорый,03:44:00,14:59:00
042317,2014-08-30,пассажирский,19:20:00,06:46:00
009638,2005-10-01,товарный,15:39:00,12:26:00
355201,2017-05-28,скорый,08:43:00,08:23:00
625996,2006-06-23,пассажирский,08:09:00,08:17:00
863609,2001-05-22,скорый,02:24:00,21:03:00
148028,2021-02-15,скорый,09:19:00,22:09:00
235516,2012-06-13,товарный,05:00:00,21:19:00
214175,2000-04-09,скорый,00:16:00,02:22:00
694293,2003-07-28,товарный,06:42:00,03:10:00
980636,2011-08-15,товарный,08:15:00,12:45:00
191129,2015-12-15,товарный,11:29:00,15:52:00
028713,2005-12-18,пассажирский,06:57:00,19:16:00
906847,2012-04-16,скорый,22:11:00,10:36:00
702612,2015-09-03,товарный,21:34:00,23:08:00
715240,2002-12-05,пассажирский,20:24:00,06:02:00
195696,2009-09-16,скорый,06:16:00,10:18:00
192684,2000-03-03,скорый,09:18:00,16:23:00
340856,2008-04-08,товарный,05:10:00,15:43:00
448291,2014-01-30,скорый,18:04:00,19:42:00
521854,2000-02-19,пассажирский,10:53:00,19:57:00
179857,2015-02-20,товарный,06:02:00,19:05:00
353989,2015-05-13,пассажирский,13:01:00,18:28:00
631624,2009-04-28,товарный,09:42:00,01:15:00
365149,2005-03-02,товарный,09:07:00,06:29:00
545353,2019-01-24,товарный,01:53:00,11:26:00
673927,2000-01-13,скорый,13:59:00,00:30:00
204538,2010-09-26,скорый,09:34:00,06:13:00
620354,2011-10-06,пассажирский,23:04:00,03:01:00
833259,2001-01-24,пассажирский,19:28:00,13:24:00
774275,2008-11-03,пассажирский,10:34:00,12:09:00
809337,2014-01-16,скорый,11:54:00,11:00:00
776368,2017-06-19,скорый,03:04:00,10:30:00
150119,2017-03-23,скорый,16:38:00,05:47:00
962994,2018-11-14,товарный,12:58:00,20:50:00
919668,2004-12-15,пассажирский,21:11:00,16:48:00
214386,2008-12-06,товарный,13:25:00,21:50:00
924250,2020-05-13,скорый,02:20:00,17:23:00
328202,2010-10-27,скорый,06:43:00,15:14:00
356182,2015-12-29,пассажирский,13:05:00,20:13:00
969483,2007-11-23,пассажирский,03:34:00,12:57:00
987865,2009-11-15,скорый,05:29:00,17:04:00
634021,2018-08-03,товарный,14:51:00,13:14:00
959031,2008-04-20,скорый,18:38:00,18:27:00
468879,2014-06-23,товарный,15:19:00,22:52:00
068009,2020-08-17,скорый,01:27:00,00:44:00
887024,2005-03-05,скорый,02:40:00,17:10:00
618794,2022-01-13,товарный,14:43:00,07:35:00
644412,2024-04-14,пассажирский,11:32:00,11:30:00
248086,2003-10-07,товарный,01:41:00,05:55:00
268477,2004-10-18,пассажирский,06:07:00,22:42:00
737788,2023-02-02,скорый,17:08:00,03:06:00
346842,2022-09-27,товарный,23:15:00,09:10:00
618376,2009-05-01,товарный,00:46:00,19:24:00
701900,2013-08-09,скорый,02:18:00,02:50:00
208622,2005-02-22,пассажирский,04:12:00,08:33:00
532594,2024-01-19,товарный,09:10:00,00:48:00
812523,2009-04-01,товарный,18:42:00,19:48:00
864836,2024-03-31,пассажирский,01:38:00,01:18:00
897675,2005-06-13,товарный,08:45:00,05:05:00
991039,2020-05-17,пассажирский,14:29:00,17:20:00
744792,2014-03-09,товарный,16:06:00,13:26:00
366403,2014-08-19,товарный,16:29:00,14:53:00
758749,2001-03-10,скорый,12:49:00,00:16:00
656985,2005-10-04,скорый,14:26:00,15:07:00
674745,2016-01-18,товарный,18:53:00,03:59:00
154295,2023-12-29,скорый,19:03:00,08:33:00
482603,2007-10-01,товарный,22:27:00,02:11:00
402657,2017-08-26,скорый,17:02:00,21:03:00
124615,2007-06-07,пассажирский,09:27:00,23:33:00
796128,2020-02-24,пассажирский,14:07:00,23:55:00
949421,2018-09-23,скорый,08:20:00,04:43:00
812535,2015-07-25,товарный,21:24:00,17:39:00
195515,2014-03-28,скорый,09:04:00,01:18:00
872434,2008-09-15,скорый,06:33:00,02:09:00
900815,2001-10-12,скорый,23:07:00,12:06:00
133212,2014-10-18,пассажирский,10:36:00,00:55:00
278674,2021-02-17,скорый,07:43:00,06:43:00
633743,2014-01-01,товарный,13:16:00,05:23:00
511986,2005-10-31,товарный,20:43:00,06:58:00
329951,2001-03-13,пассажирский,03:58:00,16:28:00
753987,2017-07-29,товарный,18:52:00,21:33:00
307801,2000-06-29,скорый,04:49:00,15:08:00
106604,2013-10-18,пассажирский,08:55:00,17:09:00
280455,2001-08-30,пассажирский,08:35:00,02:40:00
634622,2001-02-05,скорый,13:11:00,07:08:00
565657,2013-10-19,товарный,08:57:00,12:54:00
208788,2022-12-10,пассажирский,04:13:00,13:25:00
886317,2016-01-26,пассажирский,13:38:00,15:15:00
285149,2017-07-30,скорый,07:21:00,03:43:00
771713,2022-12-02,скорый,09:51:00,07:49:00
447738,2020-01-17,товарный,21:16:00,04:04:00
687234,2022-07-16,пассажирский,16:33:00,21:34:00
529112,2024-01-10,товарный,06:08:00,19:15:00
688223,2001-08-14,товарный,17:48:00,07:03:00
172636,2022-07-24,скорый,00:39:00,10:49:00
037752,2000-10-17,пассажирский,07:56:00,05:58:00
397353,2014-07-29,товарный,13:19:00,20:50:00
840856,2024-02-03,товарный,17:07:00,04:41:00
930580,2011-11-15,скорый,17:19:00,03:23:00
708734,2024-02-29,скорый,17:36:00,21:11:00
331067,2017-09-22,скорый,13:21:00,14:43:00
437825,2020-10-31,скорый,18:59:00,09:19:00
024422,2003-09-23,скорый,11:02:00,02:10:00
191353,2024-06-15,пассажирский,15:12:00,15:22:00
174647,2018-06-10,скорый,17:45:00,17:47:00
276912,2001-10-19,товарный,07:32:00,00:40:00
623754,2006-07-27,товарный,01:47:00,22:33:00
260956,2020-12-18,товарный,21:07:00,06:49:00
081132,2016-12-01,товарный,00:10:00,13:06:00
815612,2011-05-28,товарный,19:10:00,12:37:00
088384,2024-12-19,скорый,10:26:00,20:39:00
797872,2004-10-12,товарный,21:05:00,04:01:00
868777,2014-07-11,товарный,19:15:00,13:22:00
937931,2020-04-08,пассажирский,20:44:00,03:06:00
872044,2019-07-04,товарный,02:02:00,16:06:00
859230,2020-08-22,скорый,22:54:00,15:39:00
632616,2015-03-15,скорый,10:24:00,11:27:00
853821,2013-12-15,пассажирский,08:52:00,21:09:00
975938,2005-02-09,пассажирский,20:48:00,13:16:00
659205,2019-12-21,скорый,14:23:00,08:27:00
680629,2012-01-16,скорый,21:01:00,22:02:00
717509,2008-03-25,пассажирский,02:09:00,11:15:00
142773,2012-04-16,товарный,22:02:00,19:17:00
383427,2001-11-23,скорый,09:00:00,10:56:00
257325,2007-02-05,товарный,03:34:00,05:51:00
187588,2019-03-24,скорый,21:22:00,14:25:00
894761,2010-12-05,скорый,05:32:00,22:38:00
564729,2015-08-04,скорый,22:09:00,02:41:00
279070,2005-02-15,пассажирский,00:27:00,16:31:00
706697,2013-04-17,пассажирский,13:15:00,05:08:00
792258,2022-01-03,скорый,19:23:00,11:01:00
236666,2017-05-04,пассажирский,17:11:00,03:53:00
150729,2024-10-24,пассажирский,17:28:00,21:52:00
299622,2011-08-18,пассажирский,05:21:00,15:26:00
039362,2010-01-07,товарный,04:12:00,06:37:00
809536,2008-10-23,скорый,04:09:00,02:20:00
098011,2010-06-04,пассажирский,04:02:00,23:39:00
291001,2024-03-27,скорый,09:13:00,03:02:00
013417,2002-07-10,пассажирский,23:38:00,20:57:00
155855,2014-04-20,скорый,13:44:00,23:45:00
409632,2007-07-05,товарный,03:43:00,11:51:00
017548,2023-04-02,товарный,21:08:00,00:03:00
834803,2021-01-18,товарный,14:22:00,23:07:00
397009,2020-09-13,пассажирский,15:46:00,06:59:00
544828,2019-11-08,скорый,05:48:00,15:45:00
046430,2015-10-29,товарный,14:01:00,18:28:00
656855,2006-04-08,пассажирский,11:53:00,21:03:00
888140,2023-10-04,скорый,13:00:00,00:05:00
883819,2008-07-12,товарный,08:11:00,12:06:00
910470,2015-07-13,скорый,23:26:00,10:58:00
641652,2001-04-01,пассажирский,03:20:00,02:28:00
703280,2021-02-28,товарный,01:28:00,10:46:00
808432,2020-03-04,пассажирский,18:49:00,17:48:00
880152,2020-07-26,товарный,12:39:00,06:14:00
029329,2020-08-01,пассажирский,09:05:00,08:30:00
613802,2020-02-02,скорый,17:22:00,08:12:00
558293,2000-09-14,товарный,11:31:00,06:39:00
160760,2010-03-22,скорый,07:39:00,13:37:00
085431,2016-11-03,пассажирский,01:36:00,18:57:00
613227,2016-12-18,скорый,20:09:00,11:47:00
107359,2017-05-09,скорый,17:22:00,15:08:00
676376,2000-03-24,пассажирский,22:45:00,16:32:00
599183,2012-02-03,пассажирский,23:45:00,19:29:00
147797,2013-12-06,скорый,16:12:00,15:20:00
340233,2014-11-12,пассажирский,04:14:00,17:23:00
532260,2020-12-02,товарный,14:59:00,00:36:00
848394,2000-10-02,пассажирский,01:08:00,01:14:00
450520,2004-07-19,пассажирский,17:54:00,20:16:00
880964,2020-06-11,пассажирский,16:08:00,18:45:00
067016,2003-12-08,товарный,12:11:00,18:05:00
238203,2022-11-04,пассажирский,18:29:00,02:15:00
078368,2004-09-04,пассажирский,22:30:00,00:16:00
460267,2016-08-22,товарный,17:19:00,17:35:00
849284,2010-08-24,скорый,19:18:00,17:26:00
942239,2009-12-18,товарный,10:51:00,19:26:00
318175,2024-05-16,скорый,21:46:00,23:52:00
337820,2010-08-08,пассажирский,16:49:00,22:00:00
119765,2010-07-03,пассажирский,03:14:00,16:29:00
231294,2024-07-24,товарный,18:43:00,03:56:00
916729,2000-07-01,пассажирский,10:30:00,22:51:00
653670,2019-03-06,товарный,06:41:00,01:38:00
518344,2024-01-08,товарный,11:44:00,18:01:00
089650,2005-06-05,скорый,17:17:00,17:21:00
465928,2020-07-22,скорый,00:34:00,14:18:00
277950,2021-05-17,товарный,04:24:00,17:18:00
551319,2007-06-28,скорый,21:22:00,15:42:00
338417,2015-07-28,скорый,05:29:00,04:29:00
131166,2023-12-23,товарный,00:26:00,10:59:00
901999,2016-07-13,товарный,14:51:00,23:43:00
114912,2020-04-27,скорый,14:25:00,05:30:00
135359,2023-10-24,товарный,06:24:00,09:52:00
235737,2007-07-30,скорый,08:59:00,05:33:00
501110,2016-03-19,пассажирский,16:20:00,21:40:00
628600,2011-07-13,товарный,02:04:00,10:30:00
322580,2018-01-30,товарный,20:38:00,03:56:00
827678,2021-05-11,пассажирский,11:05:00,01:11:00
393603,2003-07-30,товарный,18:10:00,18:42:00
761568,2001-03-30,скорый,16:43:00,06:23:00
373286,2015-11-20,товарный,10:18:00,10:57:00
688262,2024-10-02,товарный,03:46:00,16:22:00
700698,2022-11-13,пассажирский,11:54:00,23:48:00
839511,2012-07-04,товарный,15:20:00,02:47:00
569638,2006-08-21,пассажирский,14:47:00,15:20:00
095268,2007-04-14,скорый,07:31:00,03:02:00
941398,2024-09-26,товарный,11:13:00,10:10:00
886341,2023-02-06,скорый,09:38:00,13:45:00
187214,2016-08-16,товарный,21:41:00,12:51:00
627930,2005-04-01,товарный,15:24:00,11:38:00
468144,2008-10-10,скорый,03:22:00,23:00:00
685572,2005-11-27,товарный,11:21:00,20:40:00
280573,2023-09-03,пассажирский,04:04:00,04:44:00
281277,2007-04-20,скорый,10:38:00,23:55:00
161607,2013-11-06,скорый,18:16:00,10:12:00
447089,2022-03-13,скорый,06:20:00,06:06:00
132044,2012-11-29,товарный,00:00:00,15:42:00
354789,2018-07-09,пассажирский,16:15:00,19:59:00
098828,2022-05-29,пассажирский,20:48:00,23:27:00
719724,2018-07-14,скорый,06:03:00,15:31:00
290192,2004-11-25,скорый,02:27:00,09:02:00
193334,2004-09-01,скорый,06:04:00,06:25:00
706231,2022-02-13,скорый,17:16:00,11:10:00
746050,2008-02-21,товарный,15:38:00,15:23:00
252579,2004-09-10,скорый,00:27:00,22:53:00
088370,2013-08-29,товарный,02:20:00,09:01:00
092834,2000-04-13,скорый,10:07:00,16:14:00
364459,2018-01-27,пассажирский,17:58:00,01:23:00
466715,2022-04-05,товарный,08:03:00,22:37:00
530920,2008-07-28,скорый,00:13:00,09:29:00
493666,2017-11-29,товарный,12:09:00,06:51:00
021558,2011-10-09,пассажирский,05:37:00,03:14:00
066268,2012-11-01,скорый,10:08:00,08:51:00
746523,2016-12-13,товарный,19:43:00,00:05:00
471672,2001-08-09,пассажирский,03:15:00,07:20:00
821007,2013-06-08,скорый,09:45:00,04:53:00
841195,2015-11-25,скорый,03:02:00,03:54:00
907587,2007-02-23,товарный,13:42:00,18:09:00
365973,2008-04-12,пассажирский,14:27:00,05:35:00
217797,2009-05-21,пассажирский,08:03:00,18:07:00
061960,2010-02-01,скорый,13:56:00,05:39:00
021946,2003-05-27,товарный,16:43:00,10:15:00
127226,2017-02-25,скорый,11:03:00,17:59:00
656795,2023-02-21,скорый,09:46:00,23:56:00
627104,2002-09-17,пассажирский,12:40:00,14:09:00
772200,2015-07-10,скорый,22:43:00,23:53:00
215687,2021-05-10,скорый,00:34:00,06:34:00
719084,2020-11-15,пассажирский,17:33:00,00:44:00
422257,2019-10-07,скорый,03:57:00,09:46:00
180568,2009-04-05,товарный,12:02:00,16:56:00
838795,2014-10-26,скорый,14:30:00,00:16:00
