No,Date,Type,Departure time,Travel time
412118,2023-09-09,пассажирский,21:51:00,15:11:00
195801,2023-12-30,пассажирский,15:26:00,04:04:00
691999,2020-02-09,товарный,12:50:00,00:37:00
553483,2006-03-16,пассажирский,06:30:00,14:31:00
488602,2021-06-12,скорый,03:14:00,18:44:00
181326,2017-04-02,товарный,07:33:00,12:41:00
416908,2011-04-18,пассажирский,02:11:00,15:15:00
896743,2022-12-26,пассажирский,06:59:00,21:58:00
484476,2010-10-23,скорый,17:22:00,04:11:00
162978,2012-08-21,пассажирский,14:57:00,07:15:00
230632,2020-12-14,товарный,16:53:00,14:32:00
240617,2008-02-06,товарный,12:03:00,01:31:00
720198,2018-06-06,пассажирский,10:11:00,22:06:00
234971,2008-04-30,товарный,10:47:00,15:46:00
247553,2004-11-08,скорый,17:25:00,09:44:00
091712,2017-07-23,скорый,22:35:00,16:30:00
674343,2022-08-15,пассажирский,13:43:00,08:40:00
706561,2010-09-09,товарный,06:37:00,12:24:00
250116,2020-01-24,скорый,20:26:00,04:56:00
957499,2001-10-23,скорый,21:35:00,01:41:00
658718,2010-11-11,скорый,16:29:00,14:05:00
913888,2008-01-03,товарный,15:32:00,18:55:00
812229,2016-10-27,скорый,02:48:00,13:24:00
400257,2007-03-07,пассажирский,04:53:00,14:36:00
125476,2004-12-04,скорый,12:10:00,01:24:00
474813,2011-11-07,пассажирский,08:02:00,12:27:00
796946,2000-06-24,скорый,05:50:00,03:21:00
371460,2007-02-27,товарный,04:27:00,15:12:00
717323,2002-02-08,пассажирский,13:36:00,11:58:00
721013,2019-02-13,товарный,20:48:00,04:13:00
858522,2008-11-19,пассажирский,01:40:00,12:17:00
318056,2007-06-10,скорый,03:05:00,00:31:00
574043,2012-01-29,скорый,04:37:00,18:49:00
584139,2010-10-14,товарный,05:17:00,05:41:00
541346,2015-05-17,скорый,23:49:00,09:18:00
446197,2020-07-27,товарный,06:01:00,01:56:00
397648,2002-04-04,пассажирский,02:41:00,17:57:00
743656,2000-09-14,товарный,20:34:00,05:25:00
130894,2005-03-04,пассажирский,23:27:00,16:05:00
473343,2018-11-25,скорый,21:00:00,07:45:00
670946,2006-05-26,скорый,03:07:00,23:10:00
297943,2016-04-22,скорый,04:43:00,02:54:00
619340,2024-03-07,пассажирский,10:27:00,09:55:00
604819,2014-01-26,пассажирский,16:41:00,02:07:00
732535,2004-08-12,пассажирский,13:15:00,16:57:00
560740,2004-09-27,товарный,01:45:00,16:56:00
762168,2021-08-21,товарный,06:14:00,13:44:00
330737,2011-05-05,пассажирский,04:43:00,02:59:00
038711,2001-01-22,пассажирский,12:20:00,12:30:00
862103,2014-12-13,товарный,06:09:00,18:47:00
417237,2023-10-19,скорый,01:50:00,19:37:00
871558,2021-10-11,товарный,09:29:00,11:23:00
977881,2007-04-30,скорый,10:40:00,09:57:00
596063,2010-01-05,скорый,14:25:00,23:36:00
110673,2023-01-21,скорый,05:35:00,02:25:00
083739,2011-06-03,скорый,01:45:00,23:42:00
173995,2010-10-24,пассажирский,11:55:00,01:49:00
148865,2015-07-21,скорый,23:01:00,09:24:00
686340,2014-10-11,скорый,07:45:00,17:53:00
415509,2021-03-15,товарный,10:40:00,20:05:00
410772,2006-05-31,товарный,14:05:00,11:58:00
256867,2013-08-10,пассажирский,20:57:00,18:57:00
831614,2020-02-07,товарный,22:31:00,10:14:00
763159,2006-06-15,скорый,01:49:00,08:45:00
956360,2009-09-14,товарный,15:21:00,09:42:00
772427,2013-04-30,товарный,05:49:00,10:33:00
893227,2018-03-01,пассажирский,04:32:00,18:27:00
807123,2024-12-26,скорый,02:32:00,07:54:00
567101,2021-09-19,скорый,00:56:00,14:18:00
761898,2019-04-29,товарный,20:39:00,12:19:00
148584,2007-04-18,товарный,07:07:00,13:59:00
286267,2012-05-27,скорый,12:15:00,06:04:00
967661,2021-09-12,пассажирский,13:14:00,12:31:00
733373,2005-02-02,товарный,09:31:00,10:54:00
915434,2005-04-17,товарный,06:51:00,21:19:00
658045,2001-01-11,пассажирский,23:51:00,08:07:00
677945,2018-01-10,товарный,07:37:00,20:44:00
619921,2015-01-08,скорый,20:29:00,12:20:00
134017,2001-07-11,пассажирский,17:33:00,16:40:00
709179,2002-12-24,товарный,14:31:00,03:30:00
970667,2000-09-20,товарный,01:14:00,20:56:00
029319,2010-10-03,товарный,12:20:00,17:43:00
093353,2002-05-18,скорый,13:34:00,15:22:00
761668,2019-04-10,пассажирский,12:17:00,08:52:00
009451,2019-09-10,пассажирский,16:07:00,20:53:00
941733,2018-08-18,товарный,01:58:00,14:41:00
664278,2010-10-07,товарный,10:44:00,18:30:00
239414,2005-02-16,товарный,08:50:00,12:29:00
043885,2017-03-23,пассажирский,23:33:00,07:57:00
611356,2004-12-03,пассажирский,02:31:00,21:02:00
256149,2022-09-06,пассажирский,04:19:00,11:02:00
928259,2001-04-19,товарный,00:24:00,17:01:00
184817,2016-09-29,пассажирский,02:37:00,18:34:00
249624,2014-09-20,скорый,15:45:00,20:44:00
656004,2004-10-02,скорый,12:05:00,03:10:00
562097,2021-08-25,скорый,15:02:00,11:24:00
426652,2002-01-20,пассажирский,14:40:00,05:21:00
171542,2024-01-29,скорый,02:57:00,10:40:00
270338,2019-08-12,пассажирский,05:00:00,05:33:00
818173,2016-05-18,пассажирский,19:53:00,21:28:00
362960,2017-04-21,скорый,16:51:00,15:06:00
029169,2010-11-14,товарный,20:06:00,07:11:00
929139,2007-05-10,скорый,14:56:00,14:15:00
964280,2019-02-07,скорый,07:10:00,04:52:00
279670,2018-08-13,товарный,08:29:00,02:55:00
378641,2010-12-11,пассажирский,09:33:00,08:33:00
188863,2004-08-30,товарный,11:52:00,00:30:00
528483,2000-06-19,пассажирский,05:26:00,18:12:00
576955,2008-10-07,скорый,10:50:00,22:56:00
881025,2007-05-22,скорый,23:07:00,01:28:00
697483,2000-04-29,пассажирский,12:15:00,00:04:00
427908,2003-04-06,пассажирский,03:24:00,18:12:00
603851,2010-03-09,скорый,19:11:00,09:11:00
636620,2007-11-29,скорый,18:14:00,21:41:00
964824,2015-08-16,товарный,03:51:00,22:47:00
992420,2013-02-06,скорый,08:51:00,14:37:00
140410,2000-06-09,пассажирский,21:54:00,19:13:00
459856,2000-04-18,пассажирский,11:52:00,21:42:00
320011,2006-03-30,пассажирский,21:04:00,22:42:00
545565,2013-10-03,товарный,02:34:00,19:35:00
852522,2012-04-21,товарный,12:00:00,16:20:00
138315,2003-07-30,пассажирский,07:52:00,23:43:00
481361,2016-11-29,пассажирский,10:21:00,16:03:00
844369,2002-04-04,товарный,01:25:00,09:25:00
094104,2009-01-19,товарный,08:38:00,20:43:00
511686,2005-05-29,товарный,01:08:00,06:12:00
166411,2003-11-16,пассажирский,05:00:00,15:10:00
333397,2000-06-19,пассажирский,18:21:00,15:24:00
919830,2005-05-14,скорый,20:31:00,11:24:00
621804,2024-11-18,пассажирский,01:10:00,18:06:00
765355,2014-07-24,товарный,03:27:00,17:21:00
909447,2022-03-11,пассажирский,16:09:00,02:48:00
073011,2021-10-23,товарный,00:05:00,10:05:00
280892,2012-10-25,скорый,00:59:00,11:36:00
048939,2003-12-02,скорый,06:34:00,19:55:00
265897,2004-05-28,товарный,19:47:00,15:29:00
488535,2017-11-03,пассажирский,18:02:00,05:18:00
093371,2004-04-08,товарный,12:33:00,06:45:00
141401,2014-01-05,товарный,16:53:00,08:10:00
351875,2014-09-14,пассажирский,15:02:00,21:42:00
403251,2024-11-11,пассажирский,07:14:00,19:16:00
698922,2007-04-05,пассажирский,09:26:00,14:52:00
020507,2019-08-01,пассажирский,09:02:00,10:44:00
313311,2018-08-03,скорый,05:42:00,21:36:00
559336,2000-09-27,пассажирский,22:08:00,01:14:00
747147,2019-12-13,товарный,02:58:00,21:45:00
204638,2013-08-06,товарный,23:02:00,04:48:00
511555,2005-04-02,скорый,08:24:00,12:17:00
187404,2004-10-07,скорый,22:01:00,08:58:00
876295,2002-09-30,пассажирский,03:57:00,11:41:00
739894,2023-04-10,пассажирский,05:02:00,08:25:00
664517,2018-05-10,пассажирский,02:50:00,12:01:00
406328,2023-05-28,скорый,03:33:00,03:44:00
375378,2009-09-16,скорый,04:05:00,11:28:00
960701,2004-03-07,товарный,03:25:00,20:50:00
924560,2013-02-04,пассажирский,08:36:00,08:07:00
944041,2002-03-25,пассажирский,12:55:00,02:15:00
150171,2010-03-21,пассажирский,15:28:00,21:49:00
316493,2023-04-27,скорый,17:38:00,05:14:00
276109,2003-12-13,товарный,06:10:00,03:15:00
342508,2000-05-16,пассажирский,04:15:00,14:51:00
967619,2023-02-28,скорый,12:10:00,17:00:00
461618,2008-04-21,товарный,16:52:00,10:30:00
878092,2016-04-03,товарный,23:59:00,17:29:00
759156,2010-09-07,скорый,18:38:00,19:14:00
488256,2007-10-06,скорый,08:23:00,04:07:00
233995,2014-02-01,скорый,01:47:00,04:12:00
260628,2023-01-23,пассажирский,01:00:00,13:11:00
050373,2004-08-18,скорый,09:50:00,17:51:00
851080,2023-06-07,скорый,18:36:00,11:00:00
106729,2007-04-04,пассажирский,12:38:00,17:42:00
923387,2018-07-09,скорый,01:50:00,12:02:00
962134,2024-02-19,пассажирский,04:14:00,03:44:00
452729,2020-01-06,скорый,04:14:00,14:46:00
559721,2007-05-23,товарный,01:37:00,05:57:00
806803,2024-03-14,скорый,22:44:00,23:34:00
741997,2014-08-31,товарный,08:40:00,22:21:00
713217,2015-11-21,пассажирский,13:48:00,12:14:00
877252,2012-12-25,скорый,21:57:00,03:26:00
278907,2010-11-15,скорый,11:12:00,04:33:00
614939,2001-11-30,пассажирский,16:12:00,22:51:00
208818,2010-11-27,скорый,02:15:00,19:39:00
341968,2016-12-11,пассажирский,21:58:00,01:57:00
416447,2013-02-23,скорый,18:03:00,18:59:00
420042,2002-04-27,пассажирский,09:16:00,06:30:00
406394,2002-02-06,пассажирский,19:28:00,23:04:00
268918,2019-08-30,скорый,12:14:00,00:37:00
598478,2003-03-20,товарный,01:21:00,14:36:00
434178,2007-03-25,скорый,01:39:00,01:06:00
371650,2002-04-05,товарный,21:49:00,09:17:00
252500,2005-02-27,скорый,12:26:00,20:49:00
872713,2019-10-14,скорый,15:44:00,00:42:00
580804,2008-03-05,скорый,01:20:00,02:43:00
117152,2010-02-07,товарный,12:07:00,01:41:00
713337,2012-09-02,скорый,12:41:00,09:32:00
922146,2020-09-23,товарный,03:50:00,14:10:00
392732,2004-11-05,пассажирский,22:28:00,00:11:00
716720,2014-02-14,пассажирский,02:37:00,22:07:00
680333,2000-10-10,пассажирский,13:17:00,03:56:00
894602,2024-04-30,товарный,21:43:00,03:00:00
938315,2024-04-28,товарный,11:52:00,10:04:00
291413,2016-02-29,скорый,03:28:00,00:50:00
869161,2003-05-13,скорый,18:45:00,06:12:00
603544,2013-07-17,скорый,02:31:00,09:18:00
575008,2021-03-01,скорый,09:25:00,14:43:00
727921,2024-01-17,пассажирский,19:05:00,00:46:00
949852,2001-04-13,пассажирский,00:48:00,19:30:00
004488,2003-06-03,скорый,09:15:00,15:04:00
874378,2020-03-31,пассажирский,07:56:00,12:17:00
122485,2018-11-05,пассажирский,01:51:00,23:18:00
501325,2021-03-11,скорый,07:00:00,14:24:00
400750,2008-05-25,скорый,14:05:00,17:37:00
451018,2014-06-23,товарный,08:11:00,16:48:00
954602,2022-07-03,пассажирский,05:48:00,19:00:00
916446,2000-04-27,товарный,09:15:00,11:54:00
355391,2010-01-03,товарный,04:25:00,10:55:00
692301,2021-05-24,пассажирский,00:36:00,14:36:00
794115,2020-07-22,товарный,09:11:00,15:36:00
304798,2016-07-17,товарный,04:52:00,19:25:00
013753,2011-09-14,товарный,17:38:00,03:23:00
734764,2020-07-27,товарный,17:37:00,17:02:00
759812,2020-08-17,товарный,17:39:00,17:58:00
432860,2012-11-19,товарный,18:01:00,06:30:00
486085,2006-05-17,товарный,02:55:00,17:02:00
558803,2006-09-08,товарный,23:09:00,07:04:00
844272,2000-06-02,товарный,05:20:00,08:06:00
396565,2021-12-28,скорый,02:44:00,07:43:00
349595,2011-05-19,товарный,19:54:00,05:13:00
810527,2011-07-21,товарный,12:33:00,19:54:00
500433,2004-03-20,товарный,15:31:00,20:07:00
705427,2004-03-31,пассажирский,10:43:00,15:00:00
221349,2005-04-10,скорый,02:17:00,18:37:00
243450,2016-05-17,скорый,02:21:00,05:14:00
353487,2024-09-22,скорый,21:52:00,12:09:00
614943,2010-07-08,пассажирский,20:59:00,01:23:00
139467,2018-03-15,товарный,21:09:00,04:40:00
582200,2016-02-29,скорый,14:30:00,14:59:00
501783,2003-07-16,товарный,16:26:00,13:00:00
860218,2019-11-05,пассажирский,17:05:00,15:32:00
177650,2018-04-29,пассажирский,00:31:00,02:58:00
167641,2016-11-03,товарный,05:06:00,08:12:00
543046,2020-09-20,скорый,09:14:00,12:43:00
806852,2023-09-18,пассажирский,00:53:00,22:39:00
885538,2008-09-03,товарный,04:31:00,10:08:00
102634,2002-02-05,скорый,08:50:00,22:05:00
346199,2010-06-02,пассажирский,10:51:00,08:01:00
684649,2013-06-21,товарный,13:20:00,14:39:00
061112,2012-09-12,пассажирский,23:21:00,19:14:00
599144,2010-03-02,пассажирский,20:35:00,02:10:00
203611,2010-04-09,скорый,11:59:00,00:03:00
354511,2023-09-02,пассажирский,04:36:00,16:28:00
977189,2008-03-21,пассажирский,08:22:00,00:44:00
386059,2010-01-05,скорый,21:52:00,00:05:00
368138,2008-06-10,пассажирский,05:02:00,03:10:00
675001,2020-09-23,скорый,17:19:00,11:11:00
915543,2004-09-04,товарный,22:27:00,08:56:00
633832,2016-05-03,скорый,14:42:00,22:45:00
154661,2001-08-26,товарный,13:33:00,08:26:00
291035,2005-09-17,товарный,22:51:00,19:20:00
618836,2003-05-15,скорый,14:54:00,17:49:00
317153,2016-09-12,скорый,07:20:00,14:49:00
296163,2008-09-10,товарный,03:43:00,12:22:00
988824,2022-08-17,товарный,07:34:00,18:59:00
767023,2011-11-11,пассажирский,21:33:00,04:12:00
686909,2020-02-28,пассажирский,11:24:00,19:41:00
016600,2024-04-11,пассажирский,11:40:00,02:17:00
117392,2008-03-15,товарный,06:07:00,01:37:00
974974,2010-09-25,пассажирский,13:53:00,13:41:00
753466,2014-11-04,скорый,12:23:00,17:43:00
353732,2002-02-20,пассажирский,06:52:00,10:52:00
129730,2007-02-11,скорый,14:18:00,18:37:00
792358,2007-03-10,скорый,23:44:00,04:40:00
523765,2017-12-16,пассажирский,08:15:00,19:38:00
539722,2015-04-30,скорый,16:53:00,16:41:00
395540,2004-03-13,скорый,22:53:00,20:47:00
313718,2000-12-25,товарный,01:56:00,19:55:00
797098,2010-03-10,скорый,01:19:00,15:06:00
139386,2005-11-16,пассажирский,04:49:00,21:13:00
283497,2024-02-03,товарный,17:52:00,07:18:00
284006,2007-03-05,скорый,10:32:00,12:35:00
401589,2012-09-20,пассажирский,07:30:00,23:57:00
460110,2004-08-19,скорый,19:23:00,19:05:00
276183,2017-11-18,пассажирский,12:11:00,12:33:00
941533,2010-11-17,пассажирский,17:39:00,14:10:00
875813,2016-04-23,товарный,21:32:00,11:09:00
182890,2013-09-10,пассажирский,20:30:00,08:56:00
442781,2013-07-29,скорый,22:24:00,18:03:00
533467,2019-04-17,товарный,00:44:00,19:43:00
657465,2013-03-14,товарный,02:34:00,18:35:00
247069,2002-12-18,скорый,19:42:00,18:41:00
676249,2008-06-07,скорый,03:50:00,22:06:00
152197,2014-08-19,товарный,21:06:00,07:17:00
008259,2018-03-09,скорый,01:26:00,15:25:00
830849,2010-10-28,товарный,02:47:00,14:08:00
657126,2023-10-27,товарный,20:57:00,03:45:00
928160,2014-08-19,скорый,06:50:00,09:24:00
003933,2022-01-18,скорый,18:54:00,06:24:00
480481,2019-03-10,пассажирский,07:39:00,22:34:00
865252,2014-02-06,пассажирский,04:02:00,06:52:00
092650,2002-02-02,товарный,20:35:00,03:10:00
174855,2019-04-14,товарный,04:47:00,09:53:00
729992,2008-12-22,скорый,04:09:00,08:50:00
673308,2008-11-18,скорый,08:01:00,21:19:00
827004,2017-05-16,скорый,15:29:00,13:34:00
355082,2011-07-22,товарный,00:15:00,07:30:00
617263,2001-02-17,товарный,14:42:00,19:55:00
127530,2009-09-18,пассажирский,16:04:00,07:49:00
307097,2014-02-18,товарный,13:15:00,11:30:00
216635,2021-07-21,пассажирский,02:09:00,06:20:00
048904,2022-05-08,пассажирский,12:31:00,04:23:00
610853,2006-11-12,скорый,02:19:00,18:11:00
367444,2000-03-31,пассажирский,21:55:00,09:57:00
095611,2020-05-17,товарный,04:54:00,23:03:00
408957,2012-06-07,пассажирский,06:27:00,06:50:00
974495,2008-11-03,пассажирский,16:41:00,04:32:00
040134,2003-03-02,пассажирский,21:06:00,14:51:00
225885,2002-04-10,товарный,19:40:00,11:57:00
910164,2016-09-11,скорый,11:44:00,00:14:00
041320,2007-07-01,пассажирский,04:04:00,07:20:00
887737,2010-04-13,пассажирский,00:04:00,05:09:00
410588,2006-03-01,скорый,16:59:00,11:50:00
519353,2019-08-04,товарный,00:21:00,15:50:00
860682,2023-11-24,товарный,11:35:00,11:05:00
308999,2001-04-24,скорый,03:29:00,10:47:00
522053,2011-12-05,товарный,01:49:00,07:47:00
851420,2002-01-10,пассажирский,01:14:00,01:14:00
157910,2003-11-09,пассажирский,12:28:00,19:57:00
055202,2004-12-27,товарный,08:52:00,09:23:00
838802,2017-07-30,пассажирский,07:39:00,23:25:00
101569,2013-08-22,скорый,19:23:00,09:22:00
612357,2016-10-14,товарный,10:13:00,14:49:00
642653,2022-05-10,пассажирский,07:35:00,21:20:00
887666,2024-12-01,пассажирский,04:55:00,23:03:00
828706,2011-01-22,товарный,00:25:00,08:29:00
798763,2011-03-20,товарный,18:47:00,02:19:00
069574,2013-09-01,товарный,05:23:00,14:33:00
472900,2009-07-21,товарный,12:41:00,14:58:00
632610,2004-10-12,пассажирский,14:59:00,12:33:00
177540,2009-03-07,скорый,05:25:00,13:29:00
281475,2019-01-12,пассажирский,00:53:00,03:30:00
304717,2007-10-01,товарный,10:38:00,22:33:00
643746,2009-11-14,товарный,15:20:00,13:14:00
893798,2011-05-11,товарный,08:42:00,07:00:00
972091,2013-01-23,товарный,04:38:00,11:10:00
446211,2022-11-01,пассажирский,22:21:00,21:19:00
400929,2012-05-21,скорый,19:12:00,21:24:00
691874,2009-10-22,пассажирский,12:39:00,21:17:00
148362,2015-04-14,скорый,16:37:00,10:09:00
905341,2018-03-06,скорый,08:29:00,23:56:00
645526,2011-09-27,пассажирский,09:55:00,18:01:00
274649,2012-12-19,скорый,02:38:00,10:59:00
520282,2001-08-19,скорый,08:09:00,05:07:00
805395,2020-05-20,пассажирский,21:25:00,06:52:00
369444,2014-05-16,товарный,15:31:00,02:55:00
192237,2001-07-16,пассажирский,17:43:00,07:21:00
647994,2018-09-11,товарный,10:44:00,05:14:00
110838,2018-11-02,скорый,12:35:00,18:38:00
919527,2010-05-07,пассажирский,17:06:00,03:33:00
617280,2012-12-21,пассажирский,14:45:00,22:56:00
103109,2010-06-08,товарный,01:37:00,09:30:00
659059,2021-06-29,пассажирский,09:41:00,09:59:00
882052,2006-12-11,пассажирский,11:35:00,07:59:00
324860,2013-11-03,скорый,10:11:00,03:34:00
076603,2019-07-20,скорый,09:43:00,10:31:00
393607,2003-10-24,скорый,15:04:00,11:43:00
974318,2017-06-24,пассажирский,21:48:00,12:43:00
672801,2010-09-14,скорый,13:02:00,13:48:00
846780,2005-09-03,пассажирский,02:51:00,00:51:00
409662,2024-07-25,товарный,05:17:00,13:48:00
141215,2010-05-26,скорый,14:38:00,08:33:00
781731,2016-12-07,скорый,15:05:00,17:26:00
347459,2004-03-08,товарный,03:30:00,05:14:00
322440,2020-07-02,товарный,05:22:00,02:08:00
383954,2014-04-04,товарный,01:32:00,16:03:00
406039,2011-12-20,пассажирский,05:03:00,16:36:00
842932,2001-03-01,скорый,18:49:00,11:41:00
999699,2004-04-12,пассажирский,05:53:00,21:17:00
992969,2014-09-27,товарный,20:58:00,19:55:00
577585,2020-07-17,пассажирский,05:48:00,00:42:00
221395,2021-01-23,пассажирский,12:38:00,23:10:00
693502,2000-12-06,товарный,13:49:00,00:35:00
067047,2012-02-26,товарный,19:19:00,22:37:00
779869,2018-09-14,товарный,05:17:00,01:06:00
498674,2013-11-25,пассажирский,03:52:00,06:17:00
256231,2004-08-14,пассажирский,05:53:00,05:49:00
812420,2004-05-22,скорый,06:34:00,15:06:00
678006,2017-05-24,пассажирский,15:27:00,16:54:00
532525,2012-11-23,пассажирский,11:04:00,06:54:00
518643,2001-08-08,пассажирский,17:30:00,19:36:00
547073,2012-08-11,скорый,16:24:00,08:59:00
896086,2005-06-19,товарный,10:59:00,12:44:00
808499,2018-04-27,пассажирский,10:11:00,09:13:00
044063,2008-02-08,пассажирский,13:18:00,11:45:00
115071,2003-05-14,товарный,13:15:00,14:54:00
861996,2002-06-06,товарный,08:29:00,10:56:00
359148,2000-01-10,скорый,17:01:00,14:32:00
723076,2001-10-23,пассажирский,08:47:00,18:52:00
685915,2021-10-04,пассажирский,12:06:00,11:02:00
719738,2021-09-05,скорый,23:56:00,02:54:00
715973,2004-03-14,товарный,22:11:00,19:10:00
260508,2003-06-17,товарный,18:42:00,23:25:00
935592,2007-10-04,скорый,16:18:00,08:34:00
130511,2004-09-03,скорый,12:43:00,03:54:00
795488,2015-06-03,пассажирский,17:20:00,02:30:00
822275,2007-11-24,скорый,19:14:00,19:16:00
161453,2016-12-02,товарный,13:16:00,11:28:00
632743,2006-03-11,пассажирский,06:42:00,14:20:00
359570,2021-08-11,пассажирский,06:48:00,07:26:00
928455,2001-08-19,товарный,22:14:00,09:24:00
199831,2023-09-04,товарный,03:40:00,22:57:00
062034,2021-04-16,пассажирский,04:28:00,08:52:00
259465,2005-12-21,товарный,08:32:00,20:17:00
846756,2009-06-29,пассажирский,14:21:00,01:59:00
270504,2002-06-28,товарный,18:05:00,14:41:00
274620,2012-01-19,скорый,13:40:00,17:06:00
600284,2019-10-17,скорый,23:27:00,11:48:00
133946,2009-03-31,пассажирский,07:01:00,19:09:00
953969,2002-03-22,скорый,16:57:00,03:44:00
061082,2010-02-15,товарный,09:22:00,22:12:00
028234,2014-05-03,пассажирский,16:41:00,03:29:00
426392,2021-06-23,пассажирский,21:01:00,10:10:00
386929,2001-01-24,товарный,19:07:00,21:26:00
527057,2004-08-29,пассажирский,16:14:00,03:50:00
235424,2008-01-18,скорый,21:02:00,00:13:00
896539,2009-05-16,пассажирский,06:45:00,10:02:00
276519,2004-12-16,пассажирский,03:05:00,05:05:00
235450,2006-12-28,скорый,04:54:00,19:09:00
815855,2021-02-10,скорый,15:42:00,13:17:00
522432,2002-10-12,пассажирский,14:55:00,04:22:00
278436,2010-12-19,пассажирский,23:18:00,08:24:00
504584,2015-11-23,скорый,04:28:00,03:16:00
850777,2005-07-22,товарный,15:59:00,17:14:00
206658,2001-10-27,пассажирский,21:25:00,00:33:00
775178,2017-08-08,скорый,11:59:00,11:05:00
401524,2000-12-15,скорый,11:52:00,12:43:00
306836,2016-01-30,пассажирский,17:46:00,07:30:00
259298,2020-01-18,скорый,03:36:00,16:04:00
909897,2024-12-05,пассажирский,05:10:00,00:21:00
020925,2017-12-05,товарный,09:49:00,04:34:00
012777,2000-01-08,товарный,15:39:00,03:23:00
881215,2015-01-01,скорый,00:46:00,12:12:00
077451,2022-11-04,скорый,12:08:00,20:51:00
954048,2010-01-15,пассажирский,04:35:00,10:23:00
977883,2004-11-24,товарный,20:35:00,22:22:00
058722,2022-05-19,товарный,15:01:00,16:00:00
869869,2023-02-18,скорый,00:56:00,15:37:00
235100,2023-02-25,скорый,19:50:00,12:56:00
263864,2016-10-01,скорый,08:03:00,14:07:00
499990,2008-07-14,товарный,02:28:00,08:06:00
335594,2006-10-31,товарный,14:03:00,08:32:00
127138,2018-12-12,товарный,20:44:00,05:52:00
937848,2017-10-07,скорый,12:36:00,20:58:00
003563,2016-07-12,скорый,05:00:00,12:27:00
334712,2023-07-03,пассажирский,04:23:00,19:25:00
743185,2001-07-24,пассажирский,03:51:00,21:12:00
273915,2015-06-08,пассажирский,04:25:00,17:37:00
310138,2019-08-14,скорый,13:59:00,04:00:00
928552,2002-12-30,пассажирский,07:10:00,16:21:00
369412,2019-06-28,пассажирский,04:26:00,18:53:00
513642,2016-05-31,пассажирский,08:17:00,07:04:00
686089,2006-05-20,скорый,08:52:00,00:24:00
989283,2010-11-13,скорый,12:11:00,13:43:00
214500,2005-08-04,товарный,02:44:00,12:13:00
912311,2021-12-08,скорый,17:37:00,00:05:00
321727,2015-01-15,товарный,02:16:00,01:01:00
647311,2004-11-27,пассажирский,15:08:00,00:49:00
802056,2019-06-18,товарный,00:35:00,03:52:00
428066,2019-01-06,пассажирский,02:04:00,22:42:00
977185,2006-12-02,пассажирский,05:02:00,06:29:00
378866,2001-01-07,скорый,02:59:00,10:24:00
557240,2005-07-24,пассажирский,06:50:00,08:42:00
793696,2005-11-02,скорый,12:57:00,21:16:00
499650,2006-08-16,товарный,02:07:00,03:34:00
334021,2018-05-21,товарный,19:28:00,17:47:00
659359,2012-06-08,пассажирский,20:11:00,07:59:00
800186,2000-01-27,скорый,08:40:00,04:29:00
233557,2012-11-01,товарный,23:01:00,02:55:00
220225,2024-07-08,скорый,15:54:00,11:23:00
619531,2002-08-20,пассажирский,20:56:00,01:33:00
655242,2018-09-04,скорый,04:25:00,06:35:00
091561,2015-07-23,пассажирский,19:35:00,11:14:00
442236,2006-11-16,пассажирский,04:24:00,00:39:00
411427,2009-06-07,скорый,00:28:00,09:16:00
358575,2019-10-07,товарный,18:23:00,02:31:00
720567,2016-06-24,скорый,13:45:00,08:44:00
818319,2007-04-20,скорый,02:30:00,03:05:00
618903,2009-11-15,скорый,18:38:00,19:39:00
281302,2002-09-05,скорый,23:49:00,11:57:00
773815,2005-12-06,пассажирский,11:11:00,00:52:00
835032,2002-01-14,товарный,15:43:00,07:52:00
736541,2022-02-25,пассажирский,14:10:00,07:52:00
526858,2003-09-07,скорый,01:16:00,00:07:00
245310,2008-05-15,скорый,03:13:00,15:48:00
146246,2000-01-18,товарный,00:08:00,17:18:00
912536,2020-01-14,скорый,03:42:00,10:55:00
609398,2013-10-11,пассажирский,04:40:00,10:10:00
522380,2020-12-19,пассажирский,22:30:00,07:06:00
963912,2015-02-23,скорый,14:40:00,08:54:00
180948,2002-05-04,скорый,02:34:00,09:41:00
435770,2017-03-02,скорый,02:31:00,08:31:00
753876,2015-02-18,товарный,01:51:00,13:18:00
399905,2022-01-11,скорый,02:22:00,14:36:00
012416,2014-04-26,скорый,00:41:00,16:18:00
603582,2012-12-08,скорый,09:51:00,19:54:00
878497,2005-12-21,товарный,14:16:00,22:30:00
102856,2014-03-06,товарный,23:48:00,01:08:00
040938,2012-11-05,скорый,11:37:00,18:09:00
032775,2005-08-20,пассажирский,11:49:00,02:34:00
821641,2024-08-01,скорый,10:28:00,14:29:00
253806,2014-10-02,пассажирский,09:42:00,12:27:00
484555,2015-09-02,скорый,18:39:00,21:42:00
223913,2013-08-28,пассажирский,18:39:00,22:26:00
790801,2021-03-11,скорый,11:06:00,00:21:00
684528,2012-01-16,пассажирский,15:34:00,13:22:00
810736,2014-08-07,пассажирский,04:54:00,06:28:00
189675,2009-03-07,пассажирский,16:19:00,20:48:00
568934,2002-03-05,товарный,00:27:00,14:15:00
637520,2008-04-04,скорый,03:45:00,05:47:00
247358,2021-05-24,скорый,08:33:00,11:30:00
464524,2005-04-01,товарный,14:44:00,12:12:00
362128,2010-03-28,пассажирский,22:50:00,18:26:00
582254,2003-01-05,скорый,03:16:00,20:24:00
088365,2013-06-08,скорый,05:58:00,15:28:00
