No,Date,Type,Departure time,Travel time
287141,2018-03-11,пассажирский,07:07:00,23:15:00
131245,2001-06-23,пассажирский,16:13:00,06:53:00
623071,2011-01-21,товарный,00:54:00,03:24:00
332481,2021-06-12,товарный,02:31:00,07:51:00
104327,2004-04-01,товарный,23:28:00,13:30:00
430206,2024-06-18,скорый,09:37:00,21:35:00
608678,2007-10-09,товарный,02:19:00,21:12:00
311525,2002-05-09,пассажирский,04:52:00,00:29:00
088359,2012-05-07,пассажирский,05:34:00,22:27:00
462229,2010-07-20,пассажирский,12:08:00,02:33:00
825473,2005-11-27,скорый,00:11:00,01:11:00
230805,2012-03-21,товарный,06:43:00,16:13:00
829042,2016-08-24,товарный,06:51:00,15:33:00
880912,2010-08-06,скорый,02:06:00,19:56:00
300255,2001-12-11,товарный,09:14:00,17:18:00
582003,2018-12-10,пассажирский,16:59:00,05:52:00
649641,2016-03-25,товарный,04:57:00,08:14:00
129768,2004-10-29,пассажирский,21:57:00,00:54:00
459278,2002-04-22,скорый,16:44:00,06:49:00
019217,2015-02-04,пассажирский,06:22:00,23:13:00
157241,2017-10-28,пассажирский,22:35:00,18:23:00
460159,2012-08-17,товарный,05:58:00,16:06:00
935990,2020-05-12,товарный,22:01:00,10:14:00
048032,2013-04-07,товарный,10:09:00,02:00:00
589753,2009-01-03,товарный,02:23:00,09:18:00
671344,2011-02-05,скорый,09:16:00,14:09:00
060125,2010-08-28,пассажирский,15:18:00,12:44:00
353210,2012-08-30,скорый,01:26:00,07:50:00
571939,2012-03-21,скорый,18:42:00,16:07:00
413288,2024-03-26,скорый,10:30:00,00:15:00
490180,2015-12-12,пассажирский,10:35:00,12:03:00
075135,2000-03-15,пассажирский,08:33:00,09:01:00
088761,2020-02-19,скорый,21:27:00,23:35:00
146366,2003-04-08,скорый,05:42:00,14:44:00
682369,2003-11-26,скорый,08:17:00,09:47:00
141305,2018-06-18,товарный,22:49:00,07:57:00
205429,2001-08-31,скорый,02:22:00,12:19:00
527081,2000-04-19,товарный,22:22:00,06:45:00
195718,2012-05-30,пассажирский,21:16:00,00:18:00
320871,2017-07-21,скорый,20:46:00,02:24:00
705885,2005-02-03,товарный,19:33:00,00:34:00
758572,2012-04-22,скорый,07:23:00,01:14:00
951266,2023-08-24,товарный,16:52:00,19:44:00
604801,2006-11-24,товарный,23:02:00,21:53:00
520492,2009-10-06,пассажирский,08:56:00,00:59:00
985535,2004-12-04,скорый,21:44:00,20:54:00
964048,2018-09-03,скорый,01:00:00,01:33:00
551495,2003-05-10,пассажирский,05:12:00,20:30:00
787568,2010-09-30,скорый,18:47:00,11:28:00
310518,2006-10-30,скорый,17:26:00,17:33:00
870006,2013-08-04,товарный,15:14:00,20:48:00
313651,2001-11-30,скорый,20:28:00,08:41:00
380803,2007-12-27,товарный,11:08:00,18:04:00
250594,2006-03-15,товарный,05:01:00,04:29:00
816252,2018-05-30,товарный,00:22:00,06:20:00
851408,2009-07-05,скорый,22:02:00,14:51:00
215634,2018-01-06,пассажирский,10:05:00,13:59:00
475242,2015-04-21,пассажирский,19:49:00,04:50:00
296687,2021-05-12,скорый,13:23:00,11:41:00
376370,2016-09-09,пассажирский,23:03:00,10:44:00
717693,2004-11-02,пассажирский,21:04:00,05:31:00
079371,2022-02-09,скорый,13:18:00,18:21:00
807206,2018-05-26,скорый,04:56:00,19:43:00
545021,2021-06-10,товарный,07:13:00,03:54:00
141823,2024-12-07,пассажирский,19:06:00,11:20:00
527201,2014-10-29,пассажирский,22:22:00,19:27:00
553710,2021-05-09,скорый,08:54:00,21:51:00
165272,2003-08-20,товарный,10:54:00,09:24:00
063169,2010-02-11,скорый,22:16:00,18:45:00
614272,2015-03-10,товарный,00:12:00,22:31:00
795029,2002-09-05,скорый,03:27:00,20:56:00
451599,2009-10-11,товарный,13:24:00,09:32:00
288883,2001-11-16,пассажирский,22:07:00,14:32:00
080700,2011-07-24,скорый,23:02:00,16:44:00
387101,2011-01-23,скорый,18:23:00,09:52:00
902400,2013-10-21,товарный,05:57:00,19:45:00
605783,2011-11-21,пассажирский,23:45:00,10:11:00
823284,2018-03-14,товарный,13:19:00,11:42:00
870757,2021-09-29,пассажирский,01:56:00,23:52:00
087849,2012-02-04,скорый,10:52:00,09:33:00
577497,2009-12-20,скорый,17:16:00,12:47:00
268149,2011-02-01,скорый,11:17:00,12:47:00
866609,2003-03-14,пассажирский,00:49:00,01:56:00
281859,2020-05-26,пассажирский,19:54:00,18:12:00
875589,2010-11-08,скорый,15:04:00,10:47:00
668689,2001-02-07,скорый,23:11:00,08:18:00
588430,2000-03-11,скорый,13:39:00,01:15:00
313848,2002-09-19,скорый,23:06:00,06:31:00
262415,2017-09-18,скорый,00:12:00,11:10:00
026561,2010-03-27,товарный,05:20:00,23:03:00
738307,2003-04-20,товарный,10:05:00,04:05:00
400614,2006-05-04,товарный,19:57:00,14:52:00
287381,2021-06-28,товарный,15:04:00,13:22:00
280216,2013-02-08,скорый,20:28:00,11:11:00
572204,2001-10-22,пассажирский,21:20:00,06:52:00
635945,2013-05-01,скорый,18:01:00,15:16:00
787360,2001-07-21,товарный,23:35:00,20:38:00
309341,2006-04-11,товарный,23:42:00,12:22:00
682109,2000-01-09,скорый,13:56:00,06:53:00
942048,2013-03-31,товарный,20:24:00,18:56:00
644984,2001-07-16,товарный,17:34:00,21:42:00
757644,2024-03-20,скорый,06:07:00,00:20:00
614065,2007-08-11,скорый,18:55:00,18:35:00
600884,2017-10-27,товарный,12:01:00,09:35:00
429378,2021-08-29,скорый,14:53:00,06:03:00
240441,2014-12-07,пассажирский,17:45:00,04:12:00
161087,2004-09-21,пассажирский,09:07:00,10:25:00
718865,2022-08-18,пассажирский,16:24:00,18:40:00
653088,2019-02-13,скорый,23:49:00,20:44:00
471610,2004-10-01,пассажирский,18:28:00,10:56:00
309421,2018-09-22,скорый,04:22:00,04:45:00
690247,2014-02-16,скорый,07:57:00,08:53:00
609774,2007-07-01,пассажирский,07:33:00,22:14:00
923760,2023-09-14,товарный,21:55:00,09:19:00
110899,2024-08-07,скорый,21:34:00,05:04:00
007502,2011-05-30,товарный,03:42:00,00:49:00
906600,2006-04-28,товарный,01:31:00,03:03:00
280067,2010-06-29,пассажирский,02:28:00,00:02:00
436361,2014-12-23,товарный,23:25:00,03:02:00
574577,2021-03-22,скорый,10:26:00,16:40:00
274729,2006-07-22,товарный,01:00:00,00:04:00
913039,2007-12-18,пассажирский,10:41:00,04:46:00
430239,2000-09-12,скорый,08:46:00,17:54:00
813274,2017-03-09,товарный,12:33:00,17:20:00
274411,2023-07-29,пассажирский,16:40:00,02:03:00
432658,2014-03-04,скорый,23:54:00,09:09:00
670726,2013-03-27,товарный,08:37:00,06:57:00
570002,2008-04-16,товарный,13:33:00,08:24:00
333872,2010-10-16,скорый,07:49:00,19:22:00
149622,2012-06-12,скорый,18:49:00,22:22:00
809049,2007-02-20,пассажирский,22:32:00,18:50:00
032068,2010-04-30,пассажирский,04:27:00,04:27:00
742052,2013-05-14,пассажирский,00:12:00,22:44:00
218473,2001-12-20,товарный,23:23:00,10:22:00
486814,2016-07-08,скорый,22:00:00,15:34:00
572074,2006-10-12,пассажирский,14:59:00,01:55:00
896811,2005-11-23,скорый,23:06:00,09:12:00
620624,2010-05-23,товарный,11:29:00,07:18:00
787536,2007-03-28,скорый,21:20:00,17:33:00
341044,2000-02-11,пассажирский,06:36:00,10:20:00
667412,2015-05-15,пассажирский,21:35:00,18:51:00
044800,2010-03-28,товарный,20:53:00,19:57:00
687632,2015-04-17,товарный,13:58:00,02:29:00
665836,2000-08-07,пассажирский,16:47:00,06:02:00
252747,2000-07-10,скорый,14:52:00,20:21:00
225041,2001-02-27,скорый,14:01:00,09:57:00
621364,2020-05-01,скорый,06:34:00,07:55:00
761433,2013-03-11,пассажирский,12:57:00,05:14:00
062633,2020-01-17,скорый,22:33:00,18:37:00
894094,2019-05-30,товарный,07:55:00,06:12:00
502895,2017-11-14,пассажирский,10:53:00,12:05:00
833015,2017-12-23,товарный,23:07:00,17:31:00
764502,2000-11-19,пассажирский,14:56:00,17:42:00
400990,2018-08-11,скорый,11:42:00,03:59:00
084924,2008-02-22,товарный,16:47:00,11:30:00
529178,2002-09-25,скорый,14:06:00,12:58:00
477864,2009-06-16,скорый,07:42:00,20:44:00
820602,2008-05-03,товарный,22:44:00,12:50:00
094744,2002-07-25,пассажирский,20:56:00,16:10:00
031174,2004-09-28,товарный,20:56:00,01:41:00
143268,2017-08-09,скорый,06:00:00,04:00:00
677069,2015-01-16,товарный,07:36:00,23:03:00
011259,2011-08-18,скорый,13:36:00,17:16:00
273443,2016-06-29,пассажирский,09:26:00,10:56:00
485541,2019-07-06,пассажирский,20:31:00,17:19:00
747357,2012-08-04,пассажирский,12:25:00,03:22:00
287185,2020-06-03,товарный,07:36:00,17:47:00
655895,2006-11-25,товарный,20:01:00,12:57:00
020455,2008-11-20,товарный,22:43:00,12:21:00
687367,2001-06-10,пассажирский,23:05:00,11:34:00
143457,2022-11-07,товарный,05:57:00,21:42:00
893665,2014-05-17,скорый,10:41:00,09:22:00
776286,2018-08-01,товарный,05:15:00,03:14:00
882800,2020-11-24,пассажирский,16:43:00,14:26:00
755719,2018-01-18,пассажирский,14:05:00,03:40:00
767442,2013-10-02,товарный,06:42:00,22:22:00
467306,2012-05-16,товарный,19:02:00,23:35:00
906160,2001-02-09,скорый,04:59:00,03:52:00
869566,2021-01-17,пассажирский,22:35:00,08:23:00
577322,2024-09-28,товарный,04:33:00,02:20:00
385449,2004-05-17,пассажирский,02:45:00,16:39:00
399562,2000-12-08,товарный,23:27:00,22:35:00
298971,2002-07-27,скорый,15:16:00,03:20:00
311885,2021-08-09,скорый,06:08:00,22:28:00
294097,2002-02-21,скорый,14:41:00,12:23:00
657233,2020-04-27,скорый,00:00:00,19:17:00
717870,2020-06-02,товарный,01:48:00,16:42:00
443792,2016-07-09,пассажирский,13:52:00,10:55:00
631888,2014-01-23,пассажирский,00:37:00,01:07:00
040349,2006-10-20,скорый,17:09:00,07:31:00
258849,2006-08-14,скорый,08:49:00,00:44:00
235645,2014-09-10,скорый,00:59:00,10:33:00
245043,2010-08-21,товарный,14:30:00,13:36:00
115439,2021-12-20,пассажирский,14:03:00,15:13:00
101970,2019-01-01,пассажирский,09:56:00,04:08:00
629631,2014-12-15,пассажирский,18:46:00,05:41:00
359394,2006-10-29,скорый,15:42:00,09:04:00
297383,2012-08-06,пассажирский,22:28:00,10:43:00
003993,2021-01-19,скорый,18:49:00,11:28:00
776519,2004-06-21,товарный,02:20:00,10:49:00
364437,2008-01-14,пассажирский,21:06:00,07:40:00
047131,2001-02-24,товарный,17:46:00,16:08:00
881169,2000-08-07,товарный,05:49:00,21:39:00
234908,2001-08-01,товарный,06:02:00,17:03:00
592812,2004-09-09,товарный,01:54:00,02:40:00
186339,2014-12-09,скорый,04:47:00,16:21:00
916920,2023-12-07,товарный,02:40:00,18:08:00
814391,2019-10-31,пассажирский,22:34:00,21:36:00
707658,2000-11-30,скорый,05:16:00,03:56:00
744474,2016-06-26,пассажирский,18:29:00,22:04:00
319716,2022-12-24,скорый,01:29:00,13:34:00
268997,2007-06-28,пассажирский,20:54:00,05:15:00
683976,2021-09-04,товарный,13:22:00,16:44:00
566882,2016-02-05,скорый,02:35:00,15:15:00
407340,2002-10-12,пассажирский,15:34:00,21:36:00
122018,2008-11-24,товарный,13:21:00,18:18:00
814622,2009-09-01,товарный,21:48:00,08:39:00
269312,2005-05-07,пассажирский,21:05:00,09:00:00
722260,2005-09-11,скорый,14:29:00,09:34:00
352648,2019-06-13,скорый,19:52:00,00:55:00
822749,2018-09-03,товарный,03:56:00,06:08:00
808908,2013-08-23,пассажирский,12:47:00,21:03:00
276354,2019-02-24,скорый,16:56:00,08:06:00
508210,2001-09-13,товарный,06:16:00,12:55:00
260768,2006-06-29,товарный,18:58:00,16:08:00
875318,2017-12-12,товарный,15:22:00,07:29:00
900155,2009-05-31,скорый,23:12:00,06:45:00
151141,2015-12-24,пассажирский,06:42:00,10:02:00
789324,2024-06-01,пассажирский,20:32:00,21:28:00
024762,2020-11-26,скорый,11:26:00,19:32:00
181964,2013-04-12,товарный,06:35:00,06:41:00
162311,2018-08-01,товарный,08:34:00,09:29:00
470139,2000-09-10,пассажирский,17:47:00,16:54:00
531082,2000-03-30,скорый,13:21:00,17:07:00
610284,2010-05-08,товарный,06:48:00,11:12:00
788715,2019-11-01,скорый,21:25:00,18:05:00
223230,2022-11-01,скорый,04:02:00,02:57:00
436977,2013-12-29,скорый,16:00:00,14:39:00
216494,2003-05-10,пассажирский,10:46:00,21:38:00
787385,2017-04-29,пассажирский,00:43:00,22:27:00
239144,2021-05-29,скорый,20:33:00,23:31:00
202982,2012-11-22,скорый,01:47:00,09:23:00
552028,2018-02-13,скорый,16:30:00,01:26:00
183155,2008-09-11,товарный,23:49:00,05:02:00
468508,2022-10-13,скорый,00:21:00,19:30:00
465703,2005-04-23,пассажирский,08:10:00,06:27:00
517680,2024-06-17,скорый,13:47:00,14:19:00
088143,2022-02-12,пассажирский,00:51:00,18:40:00
753669,2003-03-23,пассажирский,12:40:00,16:31:00
292306,2015-02-10,товарный,08:00:00,17:35:00
506150,2022-05-06,пассажирский,18:22:00,16:10:00
471583,2005-06-23,товарный,22:13:00,11:27:00
942134,2002-01-11,пассажирский,10:47:00,16:30:00
564249,2012-11-25,пассажирский,22:30:00,14:47:00
778493,2013-05-27,товарный,10:49:00,21:29:00
481289,2012-04-30,скорый,03:19:00,05:53:00
271214,2019-05-15,пассажирский,12:58:00,23:47:00
606232,2003-12-29,скорый,00:16:00,00:41:00
868042,2013-03-19,товарный,08:48:00,16:27:00
209131,2007-08-31,скорый,04:34:00,19:54:00
453527,2008-06-16,товарный,07:10:00,01:37:00
467700,2012-06-22,скорый,09:34:00,09:05:00
110406,2017-05-07,скорый,00:45:00,03:33:00
494438,2013-04-30,товарный,03:02:00,12:02:00
110384,2012-01-26,товарный,17:16:00,21:02:00
826448,2017-03-26,товарный,11:45:00,00:17:00
351294,2018-09-12,скорый,03:41:00,04:34:00
397769,2015-01-22,пассажирский,04:17:00,10:52:00
337911,2008-02-18,скорый,16:31:00,16:29:00
081236,2015-06-03,скорый,05:59:00,16:00:00
476539,2000-11-27,товарный,18:40:00,18:58:00
391934,2000-01-07,пассажирский,07:12:00,15:58:00
007469,2019-01-09,скорый,14:01:00,15:51:00
764785,2007-10-09,скорый,07:39:00,14:27:00
845783,2010-03-09,товарный,19:55:00,10:14:00
265474,2007-12-21,скорый,20:40:00,09:22:00
008506,2003-12-05,пассажирский,19:08:00,02:22:00
544724,2003-10-22,скорый,04:00:00,19:07:00
461485,2016-10-29,скорый,13:22:00,00:26:00
488803,2020-03-18,пассажирский,22:05:00,03:18:00
987022,2022-11-19,пассажирский,05:18:00,14:55:00
200920,2017-10-22,скорый,03:29:00,18:51:00
838302,2023-04-16,товарный,20:17:00,16:17:00
579163,2011-08-19,товарный,05:38:00,05:58:00
550190,2024-02-29,пассажирский,12:56:00,05:23:00
512868,2010-03-29,товарный,15:46:00,22:03:00
010397,2006-10-10,пассажирский,08:10:00,06:46:00
304121,2022-06-23,пассажирский,04:42:00,15:45:00
096190,2000-04-13,товарный,16:09:00,20:15:00
492144,2015-08-02,товарный,16:04:00,21:01:00
593733,2014-12-24,скорый,17:22:00,05:27:00
202597,2021-12-17,товарный,11:34:00,17:20:00
960931,2022-02-02,пассажирский,02:53:00,17:53:00
812120,2012-06-12,товарный,12:18:00,03:20:00
246189,2000-06-13,товарный,19:13:00,12:39:00
872776,2012-09-07,скорый,00:47:00,02:04:00
641408,2018-09-10,товарный,22:55:00,22:47:00
086557,2000-10-09,пассажирский,21:42:00,05:00:00
114179,2021-12-04,пассажирский,22:38:00,20:19:00
432866,2017-03-15,скорый,16:31:00,21:29:00
507400,2000-05-26,товарный,18:23:00,16:04:00
738278,2003-11-16,пассажирский,02:48:00,12:17:00
649012,2023-08-03,скорый,06:31:00,16:51:00
809695,2000-11-26,товарный,09:42:00,00:20:00
133510,2020-01-03,товарный,17:31:00,12:03:00
659863,2016-02-29,пассажирский,05:22:00,11:26:00
081629,2013-03-17,пассажирский,01:01:00,15:39:00
658062,2023-05-20,пассажирский,12:25:00,01:24:00
974846,2005-04-12,пассажирский,09:56:00,03:17:00
424778,2008-08-06,товарный,13:57:00,13:29:00
468394,2016-01-09,товарный,04:10:00,17:20:00
838554,2014-07-02,пассажирский,16:09:00,02:40:00
805880,2011-09-18,скорый,15:08:00,12:14:00
431807,2012-11-17,товарный,08:04:00,03:40:00
599643,2014-09-14,товарный,05:32:00,13:42:00
598217,2020-04-16,товарный,04:06:00,11:53:00
491753,2023-10-30,товарный,13:12:00,07:08:00
820368,2015-12-07,товарный,19:09:00,05:45:00
284467,2005-03-02,пассажирский,04:52:00,21:59:00
956207,2021-05-17,пассажирский,14:10:00,19:19:00
124046,2015-05-03,пассажирский,19:24:00,01:32:00
707950,2012-09-14,скорый,08:31:00,15:46:00
457416,2006-04-29,пассажирский,21:46:00,14:32:00
906826,2017-11-17,товарный,22:06:00,17:21:00
561157,2009-10-20,скорый,00:53:00,21:37:00
282118,2012-02-06,товарный,00:28:00,10:16:00
195332,2024-01-09,товарный,21:06:00,05:42:00
872854,2013-05-15,скорый,00:24:00,16:18:00
250922,2017-11-05,товарный,08:40:00,23:48:00
162293,2006-04-18,пассажирский,00:39:00,12:31:00
674857,2019-10-14,скорый,07:46:00,10:42:00
648531,2006-05-21,товарный,17:22:00,16:50:00
880401,2003-05-04,скорый,17:13:00,20:18:00
755849,2010-07-23,пассажирский,03:43:00,18:08:00
154410,2012-04-23,скорый,04:44:00,00:16:00
006218,2007-11-02,товарный,19:07:00,06:18:00
928353,2010-12-07,пассажирский,13:55:00,17:37:00
552321,2023-10-12,товарный,19:34:00,04:44:00
389972,2017-04-04,скорый,15:35:00,05:00:00
456097,2003-08-04,товарный,23:33:00,10:03:00
827563,2004-02-17,скорый,02:49:00,09:39:00
890369,2016-01-24,товарный,00:42:00,20:53:00
858582,2016-10-08,товарный,09:21:00,06:08:00
929104,2005-06-06,товарный,11:45:00,05:22:00
219361,2010-02-28,пассажирский,20:44:00,17:04:00
221980,2006-11-22,пассажирский,02:16:00,06:08:00
523506,2002-11-02,скорый,15:21:00,17:14:00
805441,2001-02-19,скорый,22:30:00,11:28:00
226440,2003-04-18,товарный,18:21:00,14:58:00
790042,2013-06-13,пассажирский,01:28:00,06:52:00
564263,2019-03-03,скорый,06:10:00,05:50:00
072063,2001-03-18,скорый,04:27:00,04:23:00
454953,2002-10-03,пассажирский,05:47:00,16:21:00
398708,2009-02-15,пассажирский,09:25:00,11:45:00
683880,2000-09-04,скорый,04:13:00,17:47:00
258782,2018-07-02,скорый,23:31:00,07:00:00
476704,2019-07-25,скорый,21:30:00,05:40:00
798957,2009-05-03,пассажирский,10:35:00,14:45:00
281515,2013-05-07,скорый,15:21:00,12:52:00
674628,2012-06-04,пассажирский,22:33:00,13:53:00
561668,2015-11-24,товарный,07:30:00,01:55:00
849120,2022-02-08,пассажирский,06:28:00,07:37:00
784419,2020-05-11,товарный,15:42:00,12:26:00
079679,2018-09-28,товарный,18:08:00,21:48:00
113847,2016-12-02,товарный,07:58:00,05:08:00
818385,2013-01-03,пассажирский,13:33:00,04:05:00
470135,2006-07-31,товарный,09:35:00,16:45:00
718257,2000-01-07,пассажирский,03:59:00,01:17:00
959754,2016-03-12,пассажирский,20:45:00,02:14:00
584593,2014-02-19,скорый,09:40:00,23:04:00
879603,2015-12-11,пассажирский,03:41:00,06:35:00
526178,2020-12-24,скорый,06:47:00,23:20:00
235056,2024-07-29,товарный,21:51:00,07:00:00
761472,2008-07-08,товарный,18:41:00,16:42:00
593086,2017-03-30,скорый,17:38:00,02:08:00
209812,2024-07-09,товарный,00:26:00,13:24:00
986978,2012-01-19,пассажирский,21:53:00,05:10:00
146444,2003-02-23,скорый,10:09:00,09:39:00
021443,2001-10-15,скорый,07:30:00,02:54:00
133339,2015-05-16,пассажирский,04:50:00,17:13:00
310403,2019-08-22,пассажирский,09:37:00,20:59:00
731617,2018-01-27,пассажирский,06:09:00,22:55:00
726019,2013-02-08,товарный,10:26:00,20:18:00
870939,2003-06-10,скорый,16:10:00,01:24:00
187812,2005-05-03,товарный,20:33:00,04:54:00
438594,2002-07-28,товарный,22:31:00,07:34:00
192345,2003-07-22,товарный,03:05:00,12:18:00
940770,2017-10-20,пассажирский,03:48:00,16:06:00
563539,2016-05-21,скорый,20:42:00,11:05:00
488403,2017-08-05,товарный,14:21:00,15:13:00
868911,2019-03-23,скорый,19:55:00,00:20:00
267308,2015-08-22,скорый,20:23:00,01:27:00
663160,2016-06-10,пассажирский,23:15:00,14:15:00
292392,2017-06-06,пассажирский,16:34:00,07:17:00
403827,2015-08-09,пассажирский,11:17:00,08:19:00
707657,2013-11-30,пассажирский,13:46:00,20:25:00
424302,2015-05-04,скорый,14:42:00,17:42:00
252294,2010-10-02,пассажирский,12:19:00,13:35:00
428425,2024-06-27,товарный,19:27:00,10:21:00
877086,2018-10-27,пассажирский,19:21:00,02:00:00
157269,2014-02-20,скорый,02:32:00,13:51:00
701495,2009-05-17,скорый,16:38:00,03:15:00
361466,2016-03-24,пассажирский,00:13:00,15:24:00
982233,2018-10-04,товарный,10:17:00,23:17:00
255101,2017-12-14,скорый,19:31:00,04:24:00
080818,2021-07-23,пассажирский,22:57:00,12:38:00
582932,2013-10-16,пассажирский,11:50:00,10:01:00
774917,2017-05-30,товарный,04:40:00,06:26:00
345365,2001-01-19,пассажирский,16:08:00,23:10:00
524242,2009-12-16,пассажирский,11:22:00,00:13:00
699392,2017-09-14,пассажирский,20:48:00,14:20:00
828216,2018-12-22,товарный,11:35:00,01:08:00
803615,2012-08-31,скорый,12:51:00,04:20:00
233244,2008-03-24,скорый,15:14:00,23:27:00
782463,2020-11-10,скорый,12:18:00,18:29:00
463053,2005-08-12,товарный,17:04:00,19:11:00
644640,2005-05-15,товарный,10:48:00,23:59:00
309333,2015-10-29,пассажирский,03:26:00,07:14:00
736954,2001-02-11,скорый,17:26:00,05:08:00
260366,2005-10-04,скорый,03:29:00,13:19:00
829584,2017-11-23,скорый,12:02:00,09:12:00
199519,2007-06-08,скорый,11:58:00,18:45:00
180306,2014-11-24,скорый,04:09:00,05:27:00
982138,2021-08-21,скорый,04:19:00,19:47:00
069321,2009-02-10,пассажирский,00:45:00,17:11:00
498321,2002-06-22,товарный,03:13:00,13:47:00
798197,2012-08-29,скорый,21:25:00,15:06:00
981113,2009-05-17,пассажирский,23:55:00,03:13:00
102297,2019-06-26,скорый,16:00:00,18:40:00
658442,2003-06-25,товарный,12:55:00,01:12:00
928445,2015-02-18,скорый,18:29:00,20:01:00
968255,2014-08-08,скорый,09:32:00,01:36:00
694731,2010-09-21,скорый,16:56:00,08:44:00
456838,2017-12-28,пассажирский,19:41:00,07:46:00
639675,2000-05-13,скорый,12:16:00,17:46:00
226386,2011-11-14,пассажирский,10:02:00,14:49:00
458837,2010-04-20,скорый,15:47:00,05:22:00
800765,2011-03-17,пассажирский,14:32:00,20:17:00
936123,2003-08-15,товарный,16:21:00,04:20:00
590619,2000-02-10,скорый,23:28:00,19:55:00
161697,2003-06-01,скорый,19:23:00,07:29:00
886428,2023-08-10,скорый,17:35:00,02:23:00
444326,2013-04-09,товарный,09:03:00,07:36:00
275726,2003-09-29,скорый,08:58:00,05:09:00
875473,2009-11-28,товарный,22:30:00,00:16:00
521792,2011-12-31,пассажирский,07:40:00,16:43:00
104269,2006-03-25,скорый,16:44:00,20:45:00
054994,2002-02-24,пассажирский,22:53:00,02:04:00
872842,2019-01-17,скорый,20:42:00,23:57:00
882947,2004-02-03,скорый,14:59:00,02:54:00
307473,2019-08-07,скорый,02:24:00,06:43:00
463097,2023-07-08,пассажирский,00:37:00,23:58:00
857234,2016-11-11,пассажирский,01:45:00,14:01:00
484847,2011-11-28,скорый,06:05:00,00:48:00
781396,2014-01-24,скорый,08:51:00,15:19:00
439031,2004-01-26,скорый,23:05:00,15:48:00
955582,2014-03-26,товарный,17:51:00,08:17:00
803701,2011-10-15,пассажирский,08:47:00,09:15:00
108643,2015-09-16,товарный,07:48:00,07:17:00
377408,2023-10-24,товарный,10:59:00,07:47:00
330722,2002-05-11,товарный,11:41:00,07:53:00
944548,2021-03-21,пассажирский,02:02:00,06:48:00
965375,2015-05-14,пассажирский,21:31:00,11:17:00
128401,2018-09-22,пассажирский,08:12:00,13:45:00
894697,2004-11-23,товарный,06:43:00,01:23:00
956801,2006-01-19,товарный,13:48:00,13:18:00
746331,2016-10-11,пассажирский,16:46:00,13:43:00
140792,2019-08-22,пассажирский,10:41:00,10:58:00
697747,2021-05-01,товарный,03:42:00,21:07:00
536646,2023-09-13,пассажирский,20:40:00,07:29:00
417620,2003-11-02,пассажирский,16:28:00,08:17:00
164246,2003-05-18,пассажирский,22:50:00,01:09:00
637331,2010-10-30,товарный,04:37:00,12:19:00
466901,2014-07-13,скорый,04:14:00,21:31:00
356592,2020-02-17,товарный,18:22:00,14:51:00
964767,2018-01-17,товарный,18:11:00,23:41:00
298746,2018-10-02,пассажирский,21:04:00,01:37:00
531118,2019-03-20,пассажирский,14:48:00,06:40:00
059534,2004-05-14,скорый,20:46:00,21:57:00
095628,2016-03-08,товарный,14:17:00,15:09:00
085331,2006-11-26,скорый,16:27:00,22:53:00
897157,2003-09-26,пассажирский,06:08:00,12:40:00
567731,2020-09-19,скорый,19:24:00,19:06:00
499757,2001-03-10,скорый,00:27:00,17:27:00
026010,2024-01-27,пассажирский,09:53:00,08:20:00
693870,2019-01-25,пассажирский,01:59:00,23:51:00
223145,2007-12-24,товарный,14:36:00,12:41:00
562279,2001-05-15,товарный,06:27:00,17:05:00
626251,2006-04-30,товарный,18:09:00,20:20:00
084070,2002-09-29,товарный,17:37:00,03:05:00
764744,2013-12-16,товарный,08:13:00,07:45:00
042174,2010-01-05,скорый,20:29:00,18:18:00
328897,2024-09-18,товарный,11:51:00,18:25:00
570103,2009-02-14,пассажирский,17:17:00,00:28:00
126188,2008-12-04,скорый,17:59:00,22:12:00
031722,2023-01-11,пассажирский,21:41:00,10:52:00
102267,2007-09-24,товарный,16:34:00,21:25:00
866173,2015-10-13,товарный,00:51:00,23:26:00
213592,2014-04-02,скорый,01:43:00,13:10:00
499975,2024-01-14,скорый,19:16:00,17:49:00
819466,2003-08-09,скорый,10:56:00,06:37:00
943653,2012-09-16,товарный,15:55:00,09:54:00
632118,2024-02-27,скорый,14:32:00,03:08:00
268772,2013-11-02,товарный,11:00:00,18:50:00
344172,2007-11-07,скорый,04:34:00,22:38:00
129635,2015-03-25,пассажирский,01:57:00,17:52:00
993770,2002-06-08,товарный,12:12:00,04:58:00
556346,2023-08-16,пассажирский,18:04:00,23:13:00
465219,2012-10-09,пассажирский,05:10:00,23:19:00
482821,2023-07-19,товарный,19:57:00,22:11:00
369354,2024-12-04,скорый,01:30:00,11:30:00
754211,2008-06-04,скорый,10:08:00,02:45:00
679632,2024-08-25,скорый,06:27:00,02:27:00
229647,2001-09-03,скорый,15:11:00,11:41:00
273380,2008-06-14,товарный,19:02:00,22:13:00
336331,2000-07-13,скорый,03:39:00,12:35:00
307557,2014-06-13,скорый,06:43:00,17:41:00
623807,2000-06-12,пассажирский,01:01:00,09:05:00
752200,2012-06-20,товарный,06:05:00,01:18:00
661940,2007-08-13,товарный,19:27:00,06:51:00
686100,2021-07-19,пассажирский,23:18:00,03:52:00
298732,2015-03-14,товарный,21:28:00,02:31:00
284530,2004-02-22,товарный,22:51:00,12:54:00
858051,2021-10-14,пассажирский,21:26:00,22:40:00
079380,2011-04-11,скорый,18:13:00,07:34:00
