No,Date,Type,Departure time,Travel time
900580,2015-12-21,пассажирский,01:24:00,06:23:00
433158,2001-09-04,товарный,12:52:00,19:50:00
073969,2003-11-21,пассажирский,03:45:00,18:24:00
977476,2006-01-21,пассажирский,00:32:00,15:03:00
564615,2023-12-09,скорый,07:33:00,10:26:00
154142,2007-08-31,товарный,17:57:00,05:09:00
102035,2015-05-15,скорый,01:25:00,00:33:00
884390,2010-09-11,товарный,01:06:00,08:14:00
993331,2016-08-11,скорый,16:10:00,04:22:00
287681,2003-11-28,пассажирский,11:45:00,05:03:00
921272,2007-11-09,скорый,08:20:00,16:09:00
081231,2003-04-06,скорый,17:07:00,22:36:00
906869,2009-05-05,пассажирский,02:49:00,07:11:00
914005,2018-10-30,скорый,18:24:00,04:29:00
733818,2000-10-10,скорый,00:35:00,19:25:00
101412,2005-05-18,пассажирский,23:08:00,20:40:00
808476,2017-03-18,пассажирский,16:03:00,01:58:00
131797,2019-02-09,товарный,14:44:00,01:30:00
545597,2005-10-26,товарный,01:27:00,04:37:00
821013,2023-10-28,товарный,01:33:00,14:40:00
377747,2020-02-29,скорый,00:15:00,00:26:00
227077,2004-04-16,пассажирский,03:19:00,15:40:00
761843,2010-10-06,пассажирский,09:55:00,00:38:00
018989,2001-04-06,скорый,18:04:00,19:45:00
651587,2004-05-04,товарный,07:31:00,11:16:00
361011,2007-02-25,скорый,12:10:00,11:24:00
047642,2019-01-12,пассажирский,09:57:00,20:47:00
407644,2007-04-20,скорый,02:22:00,06:38:00
911010,2024-11-23,пассажирский,11:44:00,03:36:00
152487,2013-02-09,скорый,19:21:00,01:20:00
191601,2006-07-11,товарный,08:46:00,04:09:00
661513,2012-09-13,скорый,02:24:00,13:00:00
535549,2023-03-22,пассажирский,11:17:00,16:00:00
300489,2007-03-14,пассажирский,06:08:00,07:28:00
867447,2004-12-26,товарный,15:58:00,13:36:00
213628,2005-03-11,пассажирский,05:33:00,02:31:00
907851,2001-04-04,товарный,13:14:00,10:53:00
023992,2011-12-02,пассажирский,09:00:00,01:38:00
453474,2008-09-17,пассажирский,18:18:00,13:08:00
972928,2005-04-19,товарный,09:54:00,11:00:00
204214,2023-05-30,пассажирский,18:11:00,16:15:00
464995,2023-02-25,пассажирский,03:32:00,10:04:00
246949,2014-02-14,скорый,14:01:00,03:32:00
669744,2018-03-27,скорый,17:31:00,22:23:00
733797,2011-10-23,товарный,21:06:00,05:38:00
432806,2002-11-06,скорый,09:11:00,02:58:00
566252,2007-05-04,скорый,01:37:00,00:30:00
174825,2003-08-25,скорый,19:07:00,04:57:00
756685,2017-10-01,пассажирский,05:11:00,06:36:00
168971,2021-03-03,скорый,04:40:00,07:33:00
507841,2004-01-06,товарный,06:29:00,14:41:00
085396,2004-05-07,пассажирский,12:16:00,10:45:00
819489,2018-07-11,скорый,12:03:00,08:50:00
328608,2015-04-25,товарный,23:03:00,15:36:00
103917,2020-04-08,пассажирский,03:39:00,19:11:00
638243,2009-08-31,товарный,21:40:00,18:14:00
605432,2017-04-23,пассажирский,02:26:00,11:54:00
759903,2000-08-17,пассажирский,15:42:00,18:28:00
560279,2009-04-04,товарный,02:39:00,19:53:00
534620,2011-06-01,пассажирский,05:22:00,04:31:00
207972,2020-03-10,скорый,14:45:00,18:03:00
328019,2015-12-04,скорый,12:53:00,16:12:00
566977,2014-04-17,товарный,15:25:00,07:10:00
907377,2014-07-30,пассажирский,22:34:00,06:47:00
450726,2023-01-09,товарный,00:46:00,03:26:00
769641,2000-08-23,товарный,22:29:00,20:40:00
021526,2008-09-25,пассажирский,10:04:00,15:29:00
294391,2009-10-03,товарный,09:44:00,12:06:00
776952,2024-06-26,скорый,20:04:00,02:55:00
421725,2004-08-20,скорый,04:16:00,08:13:00
942198,2020-12-20,скорый,10:06:00,05:09:00
532813,2007-10-01,пассажирский,10:56:00,22:07:00
894463,2020-12-06,товарный,17:07:00,13:32:00
525785,2017-06-17,пассажирский,22:16:00,03:27:00
485290,2007-08-02,скорый,01:40:00,13:06:00
452543,2000-09-26,пассажирский,07:55:00,20:54:00
808269,2013-11-22,скорый,19:45:00,10:20:00
238913,2007-03-15,скорый,18:43:00,20:58:00
711269,2017-05-30,пассажирский,23:15:00,18:02:00
843332,2021-11-07,скорый,15:09:00,15:43:00
153969,2021-10-23,пассажирский,09:18:00,02:19:00
328018,2012-03-11,пассажирский,05:40:00,05:07:00
244423,2014-07-20,скорый,21:16:00,16:32:00
120955,2023-12-20,товарный,16:48:00,03:08:00
024647,2004-03-13,пассажирский,22:26:00,19:20:00
885403,2010-06-18,пассажирский,22:46:00,05:27:00
825791,2000-01-14,скорый,21:11:00,11:01:00
650054,2008-02-06,пассажирский,16:21:00,06:44:00
222800,2005-09-05,пассажирский,12:04:00,05:11:00
357828,2015-08-22,скорый,01:57:00,04:36:00
964669,2000-03-19,скорый,17:06:00,11:48:00
049517,2015-05-24,товарный,00:19:00,16:47:00
763408,2014-07-05,товарный,00:59:00,15:54:00
183147,2010-10-06,пассажирский,16:52:00,16:01:00
733144,2023-05-15,товарный,02:52:00,17:15:00
323656,2016-02-13,товарный,22:28:00,06:43:00
665875,2018-08-24,товарный,15:27:00,19:01:00
867618,2006-01-26,пассажирский,21:46:00,18:23:00
627392,2013-11-26,скорый,21:07:00,02:36:00
916446,2017-02-25,товарный,04:05:00,05:54:00
026238,2009-01-18,пассажирский,10:27:00,17:27:00
432913,2012-05-12,скорый,14:06:00,05:21:00
066990,2020-02-26,пассажирский,11:33:00,19:08:00
124738,2021-09-30,пассажирский,01:08:00,06:30:00
532225,2005-04-14,пассажирский,09:04:00,10:50:00
667792,2014-02-27,товарный,00:55:00,16:13:00
130632,2003-03-27,скорый,14:43:00,21:27:00
144094,2013-11-19,пассажирский,13:05:00,07:22:00
114884,2018-02-01,пассажирский,04:41:00,01:26:00
320017,2012-11-02,скорый,11:05:00,08:32:00
398915,2017-04-01,товарный,03:05:00,12:59:00
404308,2007-08-23,товарный,21:07:00,15:50:00
975443,2002-12-12,пассажирский,02:46:00,14:14:00
816629,2015-03-21,скорый,09:57:00,13:37:00
361874,2016-12-23,скорый,15:31:00,18:18:00
455383,2019-03-13,товарный,09:41:00,14:41:00
061660,2021-09-24,скорый,19:47:00,11:26:00
568155,2017-06-07,пассажирский,19:09:00,16:18:00
143984,2021-01-25,скорый,08:09:00,04:54:00
485070,2014-10-26,скорый,01:44:00,04:12:00
235309,2000-08-01,скорый,11:16:00,05:23:00
114250,2011-07-30,скорый,04:27:00,05:45:00
201633,2016-11-24,скорый,23:12:00,09:30:00
282920,2011-03-24,скорый,13:20:00,05:56:00
717663,2020-12-01,скорый,14:02:00,05:43:00
143541,2004-10-01,товарный,16:25:00,04:00:00
972589,2000-04-07,товарный,00:28:00,13:43:00
526660,2014-07-15,товарный,18:53:00,23:42:00
215513,2007-08-03,пассажирский,13:11:00,07:12:00
847391,2014-04-12,пассажирский,08:50:00,13:54:00
746817,2013-10-10,скорый,03:08:00,23:46:00
858873,2008-08-21,пассажирский,11:53:00,03:13:00
846139,2006-04-12,пассажирский,04:13:00,22:35:00
720609,2008-10-11,товарный,07:58:00,21:42:00
539494,2024-08-29,скорый,06:35:00,10:08:00
527801,2011-03-11,товарный,23:18:00,18:20:00
316425,2006-06-09,товарный,07:17:00,05:45:00
706402,2013-06-17,пассажирский,00:38:00,19:05:00
326355,2004-05-18,скорый,02:02:00,00:21:00
997186,2024-04-22,пассажирский,10:35:00,01:34:00
009074,2021-07-08,товарный,15:04:00,00:09:00
563610,2003-01-14,пассажирский,16:45:00,09:24:00
506379,2021-04-26,товарный,14:48:00,04:02:00
052599,2002-12-23,товарный,02:56:00,23:36:00
158355,2013-11-02,скорый,02:58:00,14:40:00
755647,2007-05-25,скорый,07:29:00,01:20:00
127268,2000-07-11,пассажирский,04:14:00,21:45:00
942416,2021-09-03,скорый,21:29:00,13:59:00
421626,2003-11-13,пассажирский,15:06:00,03:06:00
848255,2008-10-25,пассажирский,08:10:00,09:54:00
701305,2017-05-04,пассажирский,06:36:00,00:42:00
509041,2001-08-17,пассажирский,20:07:00,17:23:00
189302,2006-02-01,скорый,03:14:00,08:53:00
446014,2022-04-04,товарный,18:23:00,13:56:00
160526,2022-03-10,пассажирский,06:42:00,02:28:00
824864,2008-03-05,скорый,11:34:00,12:48:00
489425,2018-07-24,скорый,10:30:00,04:48:00
508940,2000-09-02,пассажирский,23:43:00,12:46:00
630867,2015-07-24,скорый,08:21:00,19:37:00
486809,2021-05-15,пассажирский,12:44:00,07:52:00
839085,2008-05-08,пассажирский,21:47:00,09:52:00
806965,2004-12-28,скорый,02:11:00,20:54:00
794660,2001-07-27,пассажирский,16:10:00,08:49:00
284029,2004-02-05,пассажирский,23:39:00,01:49:00
635554,2016-01-12,товарный,16:23:00,00:00:00
681336,2006-12-09,товарный,11:36:00,13:17:00
518546,2020-11-29,пассажирский,10:19:00,03:34:00
930592,2023-01-01,скорый,23:29:00,23:44:00
880376,2023-06-28,пассажирский,14:32:00,16:40:00
627280,2014-04-10,товарный,02:19:00,16:14:00
765280,2017-11-14,товарный,21:59:00,23:53:00
149753,2010-03-19,скорый,18:16:00,04:40:00
177204,2021-08-14,пассажирский,12:19:00,14:21:00
716861,2022-12-06,скорый,12:23:00,15:14:00
530970,2019-12-27,товарный,05:01:00,10:49:00
306177,2020-10-10,товарный,23:18:00,18:58:00
524401,2007-01-21,пассажирский,15:34:00,00:41:00
917045,2017-03-03,скорый,19:11:00,14:21:00
727302,2018-01-13,пассажирский,08:21:00,04:57:00
592035,2021-10-02,пассажирский,09:01:00,01:42:00
529885,2021-02-10,товарный,08:52:00,17:36:00
093003,2024-08-25,товарный,13:44:00,14:26:00
283691,2017-12-12,скорый,17:06:00,22:05:00
564029,2016-10-18,скорый,10:25:00,03:41:00
857071,2018-11-01,товарный,17:08:00,02:02:00
514748,2019-08-11,пассажирский,05:55:00,21:56:00
174552,2014-04-20,пассажирский,05:28:00,22:17:00
927611,2024-04-20,товарный,02:30:00,23:48:00
514237,2018-03-16,скорый,10:13:00,18:53:00
992028,2012-03-06,скорый,04:32:00,09:52:00
497861,2015-07-07,товарный,13:17:00,09:57:00
497858,2004-06-30,пассажирский,13:38:00,08:38:00
751397,2001-04-23,товарный,04:27:00,14:28:00
263083,2004-01-14,скорый,03:03:00,11:45:00
396689,2012-03-07,товарный,03:10:00,06:57:00
867310,2009-07-18,товарный,20:16:00,21:22:00
980183,2009-06-24,скорый,10:08:00,12:13:00
059576,2015-05-31,пассажирский,14:14:00,19:09:00
940726,2000-04-26,товарный,12:32:00,22:02:00
148168,2004-04-05,скорый,01:40:00,04:44:00
982719,2013-01-17,скорый,16:19:00,08:47:00
814706,2014-12-12,товарный,18:51:00,17:42:00
448436,2012-07-05,пассажирский,15:13:00,05:52:00
968649,2017-01-31,товарный,14:51:00,18:09:00
935593,2015-07-05,товарный,12:51:00,08:20:00
407383,2001-03-19,товарный,19:54:00,21:41:00
979798,2003-10-03,товарный,17:56:00,21:35:00
837272,2008-03-04,пассажирский,22:57:00,09:11:00
195844,2004-12-14,скорый,20:06:00,04:46:00
677519,2011-11-14,пассажирский,14:22:00,15:52:00
443954,2010-03-11,скорый,18:24:00,22:09:00
562184,2011-07-30,товарный,18:06:00,02:54:00
864106,2024-04-25,скорый,13:54:00,15:51:00
703961,2020-02-06,пассажирский,19:56:00,08:38:00
439508,2000-07-20,пассажирский,15:47:00,14:50:00
629283,2017-09-05,товарный,11:55:00,00:56:00
172113,2022-09-15,скорый,20:25:00,22:31:00
520556,2008-01-10,товарный,07:47:00,14:35:00
747121,2012-04-27,товарный,12:59:00,21:39:00
434070,2004-12-29,скорый,03:25:00,23:47:00
577446,2024-07-06,пассажирский,08:09:00,03:28:00
759764,2024-08-04,пассажирский,20:13:00,23:15:00
835863,2017-11-17,товарный,09:05:00,04:50:00
543276,2003-09-14,пассажирский,22:27:00,00:23:00
541042,2007-10-05,товарный,08:02:00,12:57:00
365681,2018-01-03,товарный,07:22:00,13:48:00
082616,2015-12-10,товарный,10:27:00,16:17:00
062221,2022-08-06,пассажирский,16:36:00,12:52:00
259936,2010-03-19,товарный,14:53:00,09:50:00
915933,2023-12-17,товарный,07:22:00,15:22:00
258649,2012-04-06,товарный,17:12:00,01:04:00
124238,2015-05-23,товарный,19:16:00,09:02:00
885918,2024-02-14,скорый,05:32:00,22:14:00
138861,2003-06-19,скорый,20:02:00,23:45:00
491931,2006-05-10,пассажирский,18:26:00,17:10:00
342953,2015-01-18,пассажирский,06:12:00,17:38:00
531045,2017-09-16,товарный,01:25:00,19:03:00
229217,2009-11-09,пассажирский,20:57:00,05:48:00
134305,2002-03-27,пассажирский,06:20:00,22:13:00
209113,2022-07-07,скорый,23:52:00,09:29:00
159087,2009-09-20,товарный,12:33:00,02:44:00
072354,2024-02-01,пассажирский,09:14:00,02:09:00
882642,2001-03-07,пассажирский,20:28:00,15:10:00
729615,2001-12-19,товарный,11:39:00,16:47:00
070545,2007-07-02,товарный,21:17:00,17:30:00
858159,2006-07-27,скорый,22:30:00,14:40:00
609781,2001-08-27,пассажирский,16:45:00,02:16:00
149081,2009-11-29,товарный,00:06:00,08:02:00
034072,2002-05-06,пассажирский,06:45:00,06:14:00
082080,2007-09-02,товарный,10:41:00,15:31:00
041091,2011-11-01,пассажирский,23:21:00,04:54:00
900704,2003-02-02,скорый,20:09:00,15:52:00
431162,2022-03-11,скорый,06:54:00,07:39:00
354680,2023-10-19,пассажирский,00:58:00,02:07:00
082517,2014-03-04,пассажирский,14:53:00,08:10:00
960982,2012-08-21,товарный,09:26:00,21:02:00
474916,2000-07-25,скорый,08:02:00,13:33:00
746101,2023-05-28,товарный,08:00:00,05:43:00
658078,2023-11-13,скорый,04:28:00,08:41:00
708756,2015-09-11,пассажирский,07:23:00,20:10:00
915812,2016-05-01,товарный,00:09:00,02:49:00
416123,2015-12-12,пассажирский,18:53:00,13:56:00
011882,2012-01-30,скорый,02:00:00,10:31:00
264903,2014-06-19,товарный,23:33:00,06:13:00
823075,2016-02-11,товарный,05:44:00,08:06:00
901427,2018-11-10,пассажирский,04:54:00,12:18:00
012442,2017-02-14,пассажирский,15:30:00,14:38:00
760920,2001-11-16,товарный,01:26:00,06:28:00
139874,2003-08-24,товарный,14:57:00,10:25:00
431093,2012-08-18,товарный,23:52:00,22:04:00
170263,2017-05-28,скорый,02:00:00,15:53:00
013895,2002-05-09,скорый,14:26:00,00:42:00
207563,2012-03-19,товарный,18:06:00,11:38:00
472164,2004-03-21,товарный,19:21:00,11:02:00
358297,2006-04-03,скорый,23:47:00,19:24:00
165712,2007-08-17,товарный,01:58:00,19:50:00
309259,2004-01-05,пассажирский,18:04:00,03:37:00
602367,2009-10-22,пассажирский,07:44:00,11:39:00
160614,2013-04-28,скорый,02:17:00,14:16:00
393579,2023-07-15,товарный,22:16:00,20:37:00
060856,2023-03-14,скорый,21:53:00,13:36:00
010704,2024-05-14,товарный,15:11:00,15:32:00
073912,2012-07-12,товарный,01:09:00,19:05:00
053074,2001-11-08,пассажирский,09:32:00,09:25:00
597970,2009-03-19,пассажирский,16:15:00,09:58:00
776349,2016-10-27,товарный,17:14:00,20:08:00
789865,2021-11-02,товарный,09:13:00,03:29:00
480065,2017-01-21,пассажирский,06:21:00,12:18:00
477698,2003-12-16,пассажирский,03:14:00,18:19:00
971606,2015-02-19,скорый,00:39:00,20:42:00
679521,2013-01-04,скорый,20:19:00,20:04:00
369371,2005-01-30,товарный,17:38:00,06:17:00
867417,2024-06-27,товарный,08:00:00,10:23:00
154962,2015-05-22,товарный,20:43:00,19:34:00
706752,2017-12-08,пассажирский,05:11:00,19:32:00
723438,2018-07-24,товарный,00:21:00,14:31:00
193776,2007-10-21,скорый,06:19:00,13:06:00
846414,2020-08-30,пассажирский,16:17:00,12:40:00
780399,2010-07-04,пассажирский,06:28:00,14:48:00
740879,2000-06-08,пассажирский,00:39:00,14:35:00
548385,2003-08-25,скорый,13:29:00,01:30:00
385200,2004-01-06,скорый,01:46:00,00:25:00
752681,2017-03-12,товарный,01:20:00,19:06:00
798652,2010-12-02,пассажирский,10:38:00,22:06:00
061614,2016-01-05,товарный,14:59:00,05:53:00
420894,2010-01-20,скорый,16:23:00,07:14:00
873383,2006-04-10,скорый,03:59:00,20:31:00
109239,2014-05-29,товарный,22:37:00,11:28:00
131558,2001-01-11,пассажирский,16:54:00,02:31:00
316987,2007-10-21,товарный,10:25:00,05:34:00
399453,2015-02-19,скорый,08:58:00,01:11:00
575795,2004-05-16,пассажирский,05:05:00,03:37:00
439551,2002-03-21,товарный,02:23:00,02:48:00
073590,2014-12-19,пассажирский,09:02:00,22:28:00
735176,2010-04-24,пассажирский,15:55:00,10:08:00
730039,2002-05-26,скорый,12:50:00,23:34:00
609187,2012-09-12,скорый,10:58:00,14:16:00
956637,2003-10-14,скорый,10:55:00,14:04:00
294703,2018-04-18,пассажирский,02:55:00,21:33:00
284972,2001-11-03,товарный,15:07:00,04:21:00
971116,2003-12-26,скорый,15:42:00,23:36:00
379325,2011-03-26,товарный,08:47:00,14:03:00
999715,2021-04-01,товарный,20:00:00,18:37:00
238104,2004-03-17,пассажирский,20:03:00,20:42:00
209580,2014-05-08,товарный,01:27:00,03:31:00
507355,2003-02-07,пассажирский,16:46:00,01:07:00
820921,2005-02-20,товарный,16:43:00,23:21:00
676085,2014-02-11,товарный,04:54:00,17:03:00
824634,2016-06-13,скорый,01:26:00,14:14:00
529778,2010-05-02,товарный,15:52:00,14:23:00
243476,2008-09-07,пассажирский,12:42:00,00:50:00
017441,2006-05-28,товарный,08:30:00,03:08:00
253013,2024-11-26,товарный,15:07:00,06:14:00
931027,2013-03-23,скорый,11:50:00,23:20:00
791945,2001-10-19,скорый,21:41:00,10:32:00
464236,2017-05-27,скорый,13:33:00,22:14:00
680077,2023-09-30,товарный,23:54:00,18:30:00
734557,2014-08-20,пассажирский,03:16:00,03:18:00
889035,2003-07-21,пассажирский,03:12:00,07:33:00
141520,2009-06-09,товарный,19:32:00,02:25:00
779826,2020-03-30,пассажирский,02:51:00,13:20:00
230718,2019-08-20,скорый,03:49:00,00:03:00
620877,2020-05-01,пассажирский,16:37:00,22:46:00
407641,2012-05-12,товарный,05:34:00,16:35:00
472846,2006-01-22,скорый,13:50:00,17:08:00
433932,2005-01-02,товарный,20:51:00,14:06:00
381360,2024-04-06,скорый,07:34:00,15:30:00
654918,2006-12-15,товарный,02:54:00,11:10:00
487241,2020-07-28,пассажирский,20:20:00,07:43:00
859649,2017-07-26,скорый,07:06:00,21:40:00
895836,2016-09-14,пассажирский,19:22:00,22:09:00
011319,2005-05-26,пассажирский,06:46:00,07:56:00
684007,2008-09-29,товарный,22:43:00,17:55:00
026009,2022-10-03,пассажирский,00:28:00,09:51:00
317094,2019-07-25,пассажирский,09:35:00,16:51:00
553885,2006-09-25,товарный,12:49:00,07:55:00
554702,2015-06-01,товарный,07:37:00,05:03:00
009579,2002-12-17,пассажирский,20:23:00,05:55:00
621732,2013-11-19,скорый,04:55:00,20:50:00
634182,2011-05-09,скорый,15:48:00,15:10:00
621938,2012-05-24,скорый,09:35:00,00:23:00
987503,2019-11-17,скорый,01:23:00,18:36:00
400426,2003-02-05,товарный,21:29:00,04:29:00
911815,2003-06-06,пассажирский,19:17:00,22:17:00
334261,2010-10-27,пассажирский,18:05:00,08:06:00
607832,2007-08-23,товарный,11:35:00,05:21:00
441973,2016-01-09,товарный,19:52:00,04:49:00
035106,2021-10-09,пассажирский,15:05:00,14:31:00
149433,2014-09-06,пассажирский,23:00:00,04:14:00
308560,2022-09-01,товарный,09:16:00,13:48:00
375464,2019-10-03,скорый,08:10:00,17:43:00
734082,2023-10-06,скорый,20:15:00,06:46:00
682046,2000-10-19,скорый,01:13:00,01:47:00
811197,2020-12-19,скорый,07:42:00,05:39:00
563591,2022-02-27,пассажирский,09:00:00,06:18:00
479930,2022-06-02,пассажирский,19:42:00,20:35:00
142797,2007-10-21,скорый,11:34:00,13:39:00
283869,2015-03-12,товарный,18:45:00,16:40:00
593570,2010-01-15,пассажирский,03:52:00,04:17:00
184161,2009-12-05,скорый,17:50:00,04:29:00
287759,2018-03-18,товарный,20:13:00,12:21:00
458225,2013-02-05,пассажирский,20:46:00,09:29:00
702431,2023-08-05,товарный,12:39:00,13:05:00
245033,2017-03-21,товарный,10:57:00,21:33:00
305081,2024-12-31,скорый,03:00:00,03:19:00
935605,2016-03-14,скорый,02:48:00,00:19:00
581209,2024-05-19,пассажирский,16:37:00,09:23:00
007657,2003-04-02,товарный,03:12:00,09:57:00
423431,2007-11-25,скорый,19:01:00,02:18:00
925532,2016-11-12,товарный,14:32:00,07:07:00
417566,2020-04-18,пассажирский,03:25:00,00:21:00
654471,2000-11-17,пассажирский,09:15:00,13:19:00
139161,2001-01-17,скорый,02:38:00,14:22:00
167822,2003-01-02,скорый,04:20:00,20:12:00
626450,2009-09-24,товарный,05:53:00,01:31:00
189204,2003-12-24,скорый,16:44:00,15:14:00
919883,2024-08-06,товарный,22:19:00,04:12:00
064356,2021-09-03,скорый,06:10:00,16:00:00
264019,2020-09-04,товарный,08:01:00,01:27:00
937865,2006-12-25,пассажирский,14:25:00,05:51:00
149154,2009-10-28,пассажирский,21:33:00,07:23:00
082562,2018-12-25,пассажирский,23:12:00,07:55:00
643806,2017-07-19,товарный,11:18:00,08:26:00
817998,2000-09-29,скорый,19:22:00,07:03:00
180707,2021-05-31,товарный,07:50:00,14:17:00
658869,2021-10-23,товарный,17:26:00,12:37:00
526349,2021-05-20,товарный,17:35:00,10:18:00
008725,2014-04-16,скорый,15:58:00,08:33:00
968778,2004-11-01,товарный,18:23:00,05:22:00
996470,2019-07-15,товарный,03:25:00,03:41:00
517526,2009-10-03,скорый,22:44:00,16:21:00
464239,2020-05-18,пассажирский,16:32:00,03:05:00
517455,2012-07-04,скорый,10:21:00,18:21:00
547630,2010-07-13,товарный,01:49:00,15:16:00
135544,2015-04-28,товарный,23:57:00,15:46:00
662371,2006-03-04,товарный,16:55:00,23:59:00
148435,2024-05-28,пассажирский,12:19:00,03:42:00
117682,2004-02-12,скорый,01:37:00,22:50:00
202768,2019-04-26,пассажирский,18:54:00,16:14:00
709763,2019-09-10,товарный,07:49:00,00:45:00
582261,2007-02-17,скорый,02:42:00,22:02:00
423319,2009-10-21,пассажирский,22:02:00,16:21:00
458238,2010-10-22,пассажирский,12:30:00,22:55:00
089826,2018-07-27,пассажирский,04:56:00,03:15:00
637281,2004-02-17,скорый,00:43:00,00:33:00
450488,2024-12-24,товарный,07:25:00,08:34:00
659648,2004-08-17,товарный,03:39:00,05:17:00
366931,2009-11-06,скорый,21:15:00,12:39:00
042547,2024-11-03,скорый,08:32:00,04:46:00
503429,2003-09-11,скорый,18:19:00,04:48:00
797726,2018-07-23,скорый,19:17:00,03:02:00
232866,2010-08-01,скорый,23:02:00,10:01:00
044852,2001-07-14,товарный,15:35:00,23:51:00
994472,2004-02-02,скорый,09:29:00,00:32:00
173542,2004-10-07,товарный,06:09:00,20:58:00
040013,2006-06-25,пассажирский,19:27:00,00:33:00
742208,2005-12-16,пассажирский,14:36:00,11:16:00
040629,2010-04-15,скорый,03:17:00,19:18:00
287937,2018-09-04,скорый,18:50:00,16:17:00
571504,2019-01-18,пассажирский,10:41:00,08:49:00
474410,2001-06-15,товарный,08:03:00,16:59:00
479515,2001-10-02,пассажирский,08:56:00,20:04:00
240678,2016-05-12,скорый,11:31:00,13:58:00
779053,2010-04-29,пассажирский,03:01:00,04:16:00
302368,2012-06-11,скорый,22:45:00,15:58:00
937960,2006-09-23,скорый,07:34:00,07:23:00
534727,2020-01-02,скорый,20:52:00,23:48:00
725361,2012-12-29,скорый,10:53:00,04:10:00
412648,2004-10-16,скорый,21:36:00,05:58:00
429339,2023-08-24,пассажирский,14:33:00,13:59:00
861038,2005-10-27,скорый,03:20:00,10:04:00
059703,2007-02-14,товарный,09:41:00,18:29:00
001409,2018-08-19,товарный,11:29:00,15:26:00
737386,2024-11-20,скорый,23:19:00,01:42:00
062003,2020-01-25,скорый,13:53:00,21:33:00
967767,2014-08-02,товарный,15:39:00,13:44:00
375270,2013-04-24,пассажирский,05:31:00,14:34:00
872636,2005-06-17,товарный,15:42:00,23:18:00
105760,2000-05-06,товарный,05:59:00,08:17:00
135042,2012-12-12,скорый,20:37:00,02:04:00
874051,2010-08-02,пассажирский,19:24:00,15:16:00
966097,2013-09-02,товарный,12:21:00,22:23:00
039979,2023-05-23,товарный,19:19:00,17:31:00
398463,2007-08-19,товарный,10:31:00,10:08:00
911420,2012-01-16,товарный,06:58:00,18:15:00
045244,2021-04-04,скорый,03:35:00,05:18:00
717819,2019-09-29,скорый,14:47:00,10:57:00
528317,2003-04-07,пассажирский,05:57:00,18:51:00
084143,2016-04-07,скорый,15:43:00,09:34:00
416391,2010-12-02,скорый,09:01:00,03:26:00
953267,2008-05-13,скорый,14:35:00,04:22:00
529388,2001-09-15,товарный,03:18:00,14:35:00
260697,2003-10-12,товарный,23:51:00,03:13:00
586596,2013-04-05,пассажирский,09:22:00,13:17:00
159317,2003-04-17,товарный,03:18:00,08:03:00
773729,2023-09-06,товарный,17:02:00,09:21:00
396040,2007-07-13,пассажирский,12:57:00,18:01:00
573955,2010-04-29,скорый,16:01:00,20:58:00
684199,2005-12-22,пассажирский,02:57:00,06:42:00
869929,2023-09-10,товарный,18:10:00,19:03:00
166585,2017-02-03,скорый,07:54:00,19:53:00
911706,2022-04-29,пассажирский,22:31:00,00:51:00
112689,2017-08-12,пассажирский,19:06:00,19:26:00
447244,2021-07-22,товарный,02:57:00,07:23:00
962099,2001-11-04,товарный,15:58:00,05:18:00
727565,2001-09-21,скорый,11:02:00,17:34:00
717600,2001-09-14,товарный,06:04:00,00:32:00
871459,2009-06-11,пассажирский,14:45:00,00:20:00
293906,2006-12-03,пассажирский,05:28:00,09:47:00
924186,2020-08-26,скорый,15:34:00,13:39:00
617184,2017-09-23,пассажирский,12:09:00,15:03:00
619605,2010-05-29,скорый,15:45:00,01:47:00
578958,2016-01-17,скорый,13:07:00,03:30:00
704014,2023-08-20,товарный,10:31:00,17:23:00
909077,2014-01-20,товарный,07:43:00,19:36:00
475493,2014-05-10,пассажирский,08:08:00,06:37:00
520866,2016-06-25,товарный,18:38:00,10:08:00
101203,2018-08-04,скорый,19:05:00,01:57:00
043937,2018-02-01,товарный,22:40:00,14:13:00
192501,2002-04-24,пассажирский,19:30:00,21:49:00
915306,2004-01-31,пассажирский,01:25:00,00:26:00
138225,2020-07-30,скорый,02:11:00,09:54:00
852257,2022-09-02,пассажирский,18:39:00,18:54:00
715206,2008-03-03,скорый,20:07:00,01:58:00
094696,2013-05-09,скорый,01:39:00,05:52:00
024766,2020-07-17,товарный,20:18:00,15:20:00
089350,2022-05-09,скорый,07:58:00,18:08:00
529950,2005-09-21,скорый,08:05:00,11:39:00
084755,2000-04-23,скорый,12:27:00,12:50:00
204845,2022-03-24,скорый,15:52:00,15:55:00
933432,2019-09-17,скорый,20:40:00,10:29:00
163669,2021-06-27,пассажирский,07:22:00,14:05:00
175401,2003-02-04,пассажирский,17:11:00,01:15:00
631405,2017-09-07,скорый,21:04:00,19:43:00
786571,2001-08-22,скорый,12:25:00,16:44:00
049863,2003-07-13,товарный,05:41:00,17:24:00
166617,2009-03-31,товарный,13:42:00,18:39:00
710805,2010-12-04,пассажирский,04:13:00,04:27:00
663840,2013-08-14,пассажирский,12:28:00,00:27:00
663831,2024-10-20,скорый,09:06:00,05:20:00
761176,2023-02-04,пассажирский,00:11:00,21:52:00
730410,2004-11-25,товарный,07:03:00,11:18:00
061777,2012-10-17,скорый,06:28:00,06:53:00
721575,2004-10-13,товарный,23:44:00,10:10:00
